ds,y,promotion_rate,avg_price,external
2023-01-01,9014.558930431243,0.5561797752808989,250.16685393258425,0.5224719101123596
2023-01-02,8786.021130593139,0.5337078651685393,265.95983146067414,0.46629213483146065
2023-01-03,8853.597945552878,0.47191011235955055,278.4803370786517,0.5168539325842697
2023-01-04,8853.393858324162,0.5393258426966292,248.8053370786517,0.550561797752809
2023-01-05,8773.695697825495,0.5337078651685393,263.08050561797756,0.5449438202247191
2023-01-06,8939.387853275552,0.5393258426966292,264.06662921348317,0.4550561797752809
2023-01-07,8793.823883701376,0.5056179775280899,270.42522471910115,0.5
2023-01-08,8824.474970687743,0.5,262.3288202247191,0.5
2023-01-09,8928.745096943478,0.5056179775280899,257.88606741573034,0.4887640449438202
2023-01-10,9170.744286830177,0.5280898876404494,259.56971910112355,0.5561797752808989
2023-01-11,8645.666638193536,0.5280898876404494,257.893202247191,0.4943820224719101
2023-01-12,8638.0087045791,0.46629213483146065,273.41595505617977,0.5112359550561798
2023-01-13,9082.594046251957,0.5449438202247191,255.89606741573033,0.47752808988764045
2023-01-14,9120.523885251418,0.4887640449438202,269.2329775280899,0.5168539325842697
2023-01-15,8877.900021964444,0.5168539325842697,265.58926966292137,0.5056179775280899
2023-01-16,8827.05823646161,0.5224719101123596,249.13421348314606,0.6235955056179775
2023-01-17,8885.750623795431,0.47752808988764045,253.228595505618,0.4550561797752809
2023-01-18,9079.938078849653,0.5449438202247191,257.97213483146066,0.4943820224719101
2023-01-19,8555.804676448408,0.5393258426966292,242.14016853932583,0.47752808988764045
2023-01-20,8968.615333297512,0.47191011235955055,261.8942696629214,0.48314606741573035
2023-01-21,8985.475822451013,0.48314606741573035,258.2307865168539,0.47191011235955055
2023-01-22,8719.98125956916,0.47752808988764045,280.36022471910115,0.5
2023-01-23,8719.189701554815,0.47191011235955055,248.6541011235955,0.4606741573033708
2023-01-24,8927.779038707737,0.5168539325842697,252.2467415730337,0.5112359550561798
2023-01-25,8671.360563471788,0.4606741573033708,261.0927528089888,0.5
2023-01-26,9186.001548719758,0.47752808988764045,262.9537640449438,0.4606741573033708
2023-01-27,9059.404599751972,0.5056179775280899,245.02691011235956,0.5112359550561798
2023-01-28,8834.331085445172,0.5056179775280899,247.49382022471912,0.4887640449438202
2023-01-29,8581.889546529308,0.5280898876404494,260.6905056179775,0.5898876404494382
2023-01-30,9013.893518352503,0.47191011235955055,269.10601123595507,0.5056179775280899
2023-01-31,8943.729453437212,0.4606741573033708,265.43522471910114,0.48314606741573035
2023-02-01,9170.002487531958,0.43820224719101125,236.58123595505617,0.550561797752809
2023-02-02,8684.569733260043,0.5224719101123596,257.34337078651686,0.4606741573033708
2023-02-03,8996.661988118194,0.47752808988764045,254.8282584269663,0.48314606741573035
2023-02-04,9227.411737344522,0.5056179775280899,248.3796629213483,0.5
2023-02-05,8916.415458363159,0.47752808988764045,247.15629213483146,0.5617977528089888
2023-02-06,9120.003477214317,0.4887640449438202,274.0270224719101,0.4887640449438202
2023-02-07,8929.555040425983,0.5224719101123596,250.15601123595505,0.4887640449438202
2023-02-08,8558.84447959425,0.550561797752809,241.3919662921348,0.5617977528089888
2023-02-09,9060.547299188209,0.550561797752809,240.98264044943824,0.48314606741573035
2023-02-10,8820.017944726886,0.48314606741573035,248.28691011235955,0.449438202247191
2023-02-11,8906.54033144773,0.5056179775280899,256.4147191011236,0.5842696629213483
2023-02-12,8916.87705767005,0.5561797752808989,268.44275280898876,0.5168539325842697
2023-02-13,8736.861882051906,0.5617977528089888,259.42601123595506,0.5168539325842697
2023-02-14,8970.97304199665,0.5393258426966292,255.3170786516854,0.5112359550561798
2023-02-15,9041.971778286339,0.48314606741573035,251.03640449438205,0.4943820224719101
2023-02-16,9273.48583490411,0.46629213483146065,249.76926966292135,0.47752808988764045
2023-02-17,8641.621962440364,0.43820224719101125,256.4030337078652,0.47752808988764045
2023-02-18,8887.296632310177,0.5056179775280899,270.00393258426965,0.46629213483146065
2023-02-19,9135.769153329506,0.4606741573033708,265.42707865168535,0.47191011235955055
2023-02-20,8807.379670310149,0.5112359550561798,249.93657303370787,0.48314606741573035
2023-02-21,9212.331450639029,0.47191011235955055,248.80421348314607,0.4943820224719101
2023-02-22,9030.49452435442,0.5168539325842697,251.0326966292135,0.47752808988764045
2023-02-23,8706.2756639491,0.47752808988764045,254.98415730337078,0.5
2023-02-24,8950.58649877511,0.43258426966292135,255.23803370786518,0.4943820224719101
2023-02-25,8986.980522752187,0.5224719101123596,261.34241573033705,0.5561797752808989
2023-02-26,9135.281279031724,0.4887640449438202,272.2533146067415,0.4943820224719101
2023-02-27,9186.822567141971,0.449438202247191,266.3042134831461,0.4943820224719101
2023-02-28,8862.417100617056,0.4887640449438202,263.00696629213485,0.4943820224719101
2023-03-01,9076.123616112003,0.5112359550561798,256.175,0.5112359550561798
2023-03-02,9177.038566157937,0.5056179775280899,267.37567415730337,0.4550561797752809
2023-03-03,8920.125250193667,0.5449438202247191,261.59949438202244,0.5224719101123596
2023-03-04,8803.982061002336,0.5224719101123596,234.55573033707864,0.4550561797752809
2023-03-05,8925.506398193425,0.449438202247191,267.4015730337079,0.5280898876404494
2023-03-06,8714.234792080697,0.5112359550561798,260.769606741573,0.449438202247191
2023-03-07,8784.805588155874,0.5337078651685393,243.25612359550558,0.5168539325842697
2023-03-08,8902.84288573954,0.4887640449438202,254.87859550561797,0.5168539325842697
2023-03-09,8864.672236899707,0.47191011235955055,256.5519662921348,0.47752808988764045
2023-03-10,9042.938479858878,0.4606741573033708,235.07280898876405,0.4943820224719101
2023-03-11,8829.601681395416,0.5280898876404494,244.21573033707867,0.4887640449438202
2023-03-12,8981.145099855252,0.449438202247191,283.6610674157303,0.5449438202247191
2023-03-13,9043.679842476236,0.5280898876404494,249.088202247191,0.5393258426966292
2023-03-14,8827.117652127863,0.5393258426966292,257.80550561797753,0.550561797752809
2023-03-15,8726.01997656876,0.4606741573033708,269.76370786516856,0.5280898876404494
2023-03-16,8886.192606445002,0.46629213483146065,255.24629213483144,0.4550561797752809
2023-03-17,8985.586431831618,0.5449438202247191,252.01983146067414,0.5056179775280899
2023-03-18,8920.996262974852,0.5056179775280899,252.47494382022472,0.4606741573033708
2023-03-19,9043.86973884186,0.5224719101123596,256.2306741573034,0.550561797752809
2023-03-20,8999.001029772877,0.5561797752808989,269.62483146067416,0.5112359550561798
2023-03-21,8532.582435809447,0.47191011235955055,249.16275280898878,0.5224719101123596
2023-03-22,9025.860214068465,0.5112359550561798,244.77943820224718,0.5280898876404494
2023-03-23,8775.648752249428,0.5,248.9173033707865,0.4943820224719101
2023-03-24,8579.828818153755,0.4943820224719101,251.90101123595505,0.5168539325842697
2023-03-25,9016.391837223719,0.5337078651685393,250.96179775280896,0.4887640449438202
2023-03-26,9122.485588748632,0.5112359550561798,256.6041011235955,0.48314606741573035
2023-03-27,8804.835764920783,0.5,247.6616853932584,0.4550561797752809
2023-03-28,8880.581878902665,0.47191011235955055,263.8203370786517,0.5280898876404494
2023-03-29,9275.74502054098,0.4887640449438202,257.3205056179775,0.5898876404494382
2023-03-30,8881.211428922494,0.5280898876404494,248.3385393258427,0.5168539325842697
2023-03-31,8957.83970927123,0.4550561797752809,259.0872471910112,0.5337078651685393
2023-04-01,9016.816047477361,0.5224719101123596,258.30005617977525,0.4101123595505618
2023-04-02,8749.535188046993,0.5280898876404494,251.9008988764045,0.5112359550561798
2023-04-03,9096.753283785398,0.4887640449438202,268.42977528089887,0.4550561797752809
2023-04-04,8935.177170047084,0.550561797752809,259.91674157303373,0.47191011235955055
2023-04-05,8684.167912047657,0.46629213483146065,253.49769662921346,0.5449438202247191
