ds,y
2013-01-01,29.654999
2013-01-02,7115.388
2013-01-03,4760.805009
2013-01-04,4525.9340042
2013-01-05,5781.60501
2013-01-06,6114.88201
2013-01-07,3823.622
2013-01-08,3484.745996
2013-01-09,3689.604025
2013-01-10,2878.641998
2013-01-11,3661.803003
2013-01-12,4587.602998
2013-01-13,5212.57901
2013-01-14,3309.226
2013-01-15,3185.7799959999998
2013-01-16,3725.7159970000002
2013-01-17,3006.747999
2013-01-18,3418.120991
2013-01-19,4806.186009
2013-01-20,5205.459
2013-01-21,3310.514
2013-01-22,2985.135
2013-01-23,3434.374011
2013-01-24,2347.526002
2013-01-25,2918.392003
2013-01-26,4214.642008
2013-01-27,4880.221001
2013-01-28,2988.31299
2013-01-29,2714.615002
2013-01-30,3217.917
2013-01-31,2721.381996
2013-02-01,3712.121998
2013-02-02,5338.998001
2013-02-03,5263.059
2013-02-04,3379.371989
2013-02-05,3154.338004
2013-02-06,3577.606996
2013-02-07,2997.5570040000002
2013-02-08,3319.627004
2013-02-09,3833.387008
2013-02-10,2594.465997
2013-02-11,2789.297
2013-02-12,3581.2729981
2013-02-13,3485.053988
2013-02-14,2679.537998
2013-02-15,3286.091002
2013-02-16,5151.261003
2013-02-17,4375.72799
2013-02-18,3716.451001
2013-02-19,3008.794
2013-02-20,3458.153995
2013-02-21,2659.369002
2013-02-22,2745.509001
2013-02-23,4076.964996
2013-02-24,4911.931004
2013-02-25,2927.986022
2013-02-26,2708.784002
2013-02-27,3141.9809999999998
2013-02-28,2831.503001
2013-03-01,3855.361003
2013-03-02,5170.328022
2013-03-03,6147.89397
2013-03-04,3799.938001
2013-03-05,3188.837001
2013-03-06,3530.536996
2013-03-07,2847.912999
2013-03-08,3067.045001
2013-03-09,4693.131
2013-03-10,4948.192
2013-03-11,3256.640001
2013-03-12,2982.358
2013-03-13,3221.52
2013-03-14,2619.853001
2013-03-15,3152.985997
2013-03-16,7682.30299
2013-03-17,6624.252
2013-03-18,3848.665988
2013-03-19,3421.257995
2013-03-20,4067.9150010000003
2013-03-21,3376.029999
2013-03-22,4377.731996
2013-03-23,7044.246
2013-03-24,5792.776
2013-03-25,3785.628008
2013-03-26,3236.651997
2013-03-27,3969.45499
2013-03-28,4238.794005
2013-03-29,5139.446002
2013-03-30,6789.321
2013-03-31,5675.35099
2013-04-01,4674.215001
2013-04-02,4037.354003
2013-04-03,4531.658003
2013-04-04,3854.699
2013-04-05,4672.634
2013-04-06,8094.9400000000005
2013-04-07,6521.829
2013-04-08,4119.209999
2013-04-09,3538.401
2013-04-10,4002.398999
2013-04-11,3673.195016
2013-04-12,4909.3609989999995
2013-04-13,7514.91003
2013-04-14,6313.9429979999995
2013-04-15,4127.436
2013-04-16,4023.893
2013-04-17,4371.600001
2013-04-18,3580.220996
2013-04-19,4799.615004
2013-04-20,7306.080998
2013-04-21,6187.155011
2013-04-22,4074.556
2013-04-23,3675.571
2013-04-24,4067.76
2013-04-25,3483.254003
2013-04-26,4561.394
2013-04-27,7126.746
2013-04-28,6232.167
2013-04-29,3763.110991
2013-04-30,3852.739
2013-05-01,6857.083
2013-05-02,4266.350001
2013-05-03,5362.587003
2013-05-04,7513.481998
2013-05-05,6822.148
2013-05-06,4183.568
2013-05-07,3932.899003
2013-05-08,4467.02697
2013-05-09,4059.653001
2013-05-10,6107.34
2013-05-11,8587.739
2013-05-12,5304.087996
2013-05-13,3761.846001
2013-05-14,3436.620998
2013-05-15,4072.351999
2013-05-16,4000.963998
2013-05-17,4941.645
2013-05-18,7204.86402
2013-05-19,6181.670003
