step,y
1,3991.1
2,3912.1
3,3891.4
4,3850.4
5,3870.2
6,3876.3
7,3871.4
8,3845.6
9,3847.9
10,3871.1
11,3863.2
12,3894.2
13,3866.0
14,3874.6
15,3878.9
16,3886.4
17,3915.5
18,3889.9
19,3883.5
20,3859.4
21,3855.3
22,3856.6
23,3858.7
24,3794.1
25,3647.8
26,3684.9
27,3684.9
28,3680.1
29,3658.1
30,3624.8
31,3623.9
32,3642.7
33,3651.7
34,3659.2
35,3659.8
36,3685.0
37,3692.3
38,3682.9
39,3651.4
40,3633.9
41,3619.7
42,3607.5
43,3609.2
44,3612.4
45,3549.5
46,3515.0
47,3524.6
48,3542.1
49,3559.7
50,3516.8
51,3518.4
52,3491.3
53,3481.9
54,3466.9
55,3449.8
56,3429.4
57,3416.7
58,3408.8
59,3386.7
60,3388.4
61,3381.0
62,3385.4
63,3406.3
64,3419.0
65,3383.5
66,3374.1
67,3335.4
68,3344.4
69,3414.9
70,3387.6
71,3393.1
72,3495.0
73,3492.5
74,3488.6
75,3452.2
76,3445.2
77,3444.3
78,3413.7
79,3442.6
80,3416.4
81,3416.1
82,3414.2
83,3387.0
84,3374.4
85,3361.1
86,3369.5
87,3368.7
88,3323.4
89,3302.0
90,3318.1
91,3285.5
92,3268.8
93,3220.2
94,3257.4
95,3235.3
96,3242.9
97,3236.7
98,3201.2
99,3227.0
100,3220.7
101,3209.8
102,3196.5
103,3225.0
104,3211.6
105,3200.6
106,3162.0
107,3166.6
108,3199.1
109,3206.2
110,3140.0
111,3146.9
112,3140.5
113,3117.5
114,3104.7
115,3125.9
116,3103.7
117,3144.5
118,3166.7
119,3148.3
120,3158.8
121,3166.7
122,3179.7
123,3175.6
124,3133.4
125,3091.6
126,3092.6
127,3144.3
128,3146.1
129,3121.6
130,3089.6
131,3065.6
132,3073.5
133,2986.2
134,2935.3
135,2933.5
136,2930.0
137,2938.3
138,2915.8
139,2906.5
140,2913.0
141,2946.5
142,2948.0
143,2939.1
144,2951.1
145,2949.5
146,2964.1
147,3060.6
148,3029.8
149,3011.0
150,2995.3
151,2966.9
152,2950.8
153,2939.5
154,2899.6
155,2983.1
156,3011.0
157,2977.6
158,2950.2
159,2962.4
160,2902.2
161,2893.9
162,2891.3
163,2896.7
164,2891.9
165,2895.3
166,2916.1
167,2972.3
168,2972.2
169,2999.2
170,2967.6
171,2927.8
172,2916.4
173,2915.2
174,2959.1
175,2963.6
176,2983.9
177,2964.4
178,2973.6
179,3027.0
180,2980.3
181,2991.9
182,3024.8
183,2909.0
184,2892.6
185,2860.6
186,2853.7
187,2876.6
188,2898.0
189,2902.9
190,2920.0
191,2878.5
192,2739.1
193,2671.2
194,2669.8
195,2791.8
196,2797.2
197,2810.3
198,2788.1
199,2843.1
200,2823.2
201,2841.3
202,2880.6
203,2918.7
204,2910.7
205,2940.9
206,2897.7
207,2925.4
208,2919.6
209,2844.1
210,2812.2
211,2857.7
212,2895.7
213,2877.8
214,2903.7
215,2886.2
216,2828.3
217,2840.4
218,2857.1
219,2860.6
220,2875.2
221,2886.2
222,2900.6
223,2902.2
224,2916.9
225,2948.2
226,2936.5
227,2916.9
228,2854.6
229,2889.9
230,2885.3
231,2959.1
232,3045.7
233,3028.5
234,3018.1
235,2937.9
236,2892.1
237,2853.8
238,2891.9
239,2955.0
240,3037.0
241,3112.6
242,3142.4
243,3121.6
244,3104.7
245,3008.8
246,2942.1
247,2909.1
248,2901.1
249,3048.4
250,3067.7
251,3057.9
252,3102.0
253,3175.3
254,3161.1
255,3181.2
256,3238.9
257,3308.5
258,3317.3
259,3332.6
260,3321.0
261,3261.5
262,3347.3
263,3320.0
264,3376.5
265,3286.4
266,3345.2
267,3361.2
268,3444.5
269,3464.5
270,3363.5
271,3388.4
272,3386.2
273,3438.0
274,3435.6
275,3340.0
276,3369.0
277,3384.6
278,3360.4
279,3377.7
280,3378.6
281,3353.5
282,3358.2
283,3329.9
284,3407.5
285,3407.4
286,3442.5
287,3508.8
288,3493.6
289,3491.1
290,3468.1
291,3448.4
292,3480.7
293,3583.5
294,3504.8
295,3519.6
296,3569.5
297,3547.3
298,3526.6
299,3534.9
300,3551.0
301,3528.7
302,3519.7
303,3590.3
304,3649.3
305,3570.6
306,3541.8
307,3707.6
308,3718.0
309,3779.9
310,3902.6
311,3826.9
312,3823.4
313,3870.8
314,3899.4
315,3983.4
316,3912.6
317,3954.0
318,3954.0
319,3973.5
320,4125.3
321,4087.0
322,4129.0
323,4160.4
324,4164.6
325,4209.9
326,4343.8
327,4387.7
328,4419.0
329,4459.1
330,4516.1
331,4457.1
332,4474.1
333,4572.4
334,4685.3
335,4719.9
336,4787.2
337,4754.2
338,4793.4
339,4883.5
340,4953.8
341,5076.5
342,5084.5
343,5108.8
344,5115.6
345,5190.5
346,5214.3
347,5226.7
348,5262.7
349,5278.9
350,5465.4
351,5380.8
352,5453.2
353,5517.1
354,5526.6
355,5539.0
356,5582.9
357,5548.3
358,5493.5
359,5547.6
360,5593.0
361,5625.0
362,5599.2
363,5586.2
364,5827.9
365,5836.6
366,5947.7
367,5988.4
368,6055.0
369,6069.7
370,6107.9
371,6273.9
372,6217.2
373,6440.8
374,6270.6
375,6279.4
376,6292.9
377,6348.5
378,6324.4
379,6368.4
380,6432.1
381,6492.9
382,6523.6
383,6596.4
384,6759.9
385,6701.7
386,6745.7
387,6721.2
388,6644.0
389,6667.8
390,6661.7
391,6458.5
392,6508.5
