step,y
1,517.112
2,510.974
3,508.031
4,504.902
5,509.175
6,505.925
7,508.749
8,505.991
9,501.314
10,505.324
11,506.224
12,506.094
13,505.37
14,505.674
15,496.311
16,501.226
17,496.158
18,503.786
19,505.183
20,500.547
21,500.812
22,499.428
23,503.307
24,500.759
25,496.972
26,497.125
27,493.949
28,491.728
29,492.342
30,489.017
31,492.15
32,490.28
33,493.39
34,493.271
35,496.175
36,498.04
37,509.343
38,514.12
39,521.79
40,531.214
41,505.664
42,503.982
43,496.662
44,492.909
45,483.498
46,486.546
47,488.179
48,490.077
49,491.137
50,492.777
51,483.526
52,491.933
53,502.026
54,500.033
55,494.41
56,501.329
57,497.194
58,492.25
59,496.205
60,501.249
61,498.181
62,498.559
63,496.459
64,496.938
65,498.821
66,502.739
67,496.041
68,504.871
69,502.494
70,506.878
71,501.348
72,505.009
73,508.862
74,523.114
75,526.608
76,520.68
77,526.07
78,519.766
79,520.636
80,523.944
81,527.163
82,521.017
83,521.726
84,520.419
85,511.121
86,518.679
87,520.221
88,513.511
89,517.115
90,516.888
91,535.204
92,525.877
93,517.287
94,512.822
95,522.027
96,526.401
97,524.189
98,522.625
99,519.028
100,528.803
101,528.843
102,527.798
103,524.085
104,523.874
105,506.497
106,498.032
107,494.115
108,499.605
109,506.09
110,489.556
111,489.863
112,494.965
113,503.185
114,498.077
115,494.215
116,490.684
117,502.566
118,504.251
119,496.557
120,491.607
121,495.475
122,502.989
123,502.357
124,501.384
125,499.672
126,504.026
127,505.754
128,514.829
129,513.081
130,531.41
131,534.745
132,524.714
133,529.482
134,533.062
135,541.374
136,532.299
137,526.444
138,531.208
139,535.241
140,529.611
141,532.568
142,529.83
143,530.521
144,532.179
145,492.703
146,485.143
147,484.636
148,485.531
149,480.494
150,487.487
151,485.899
152,493.124
153,488.342
154,489.3
155,489.484
156,483.821
157,497.849
158,504.773
159,499.167
160,504.857
161,515.201
162,511.233
163,508.101
164,515.819
165,517.561
166,526.337
167,517.893
168,512.678
169,510.748
170,523.265
171,514.325
172,513.534
173,522.036
174,522.641
175,530.618
176,530.02
177,536.253
178,539.94
179,542.561
180,535.695
181,534.232
182,527.733
183,539.428
184,530.516
185,530.668
186,541.549
187,546.767
188,542.441
189,541.408
190,550.863
191,557.82
192,555.644
193,565.048
194,569.977
195,558.385
196,563.94
197,562.888
198,546.964
199,546.117
200,538.468
201,551.76
202,536.801
203,544.076
204,549.275
205,550.217
206,555.252
207,556.729
208,568.398
209,571.984
210,558.128
211,553.341
212,559.184
213,563.319
214,561.153
215,562.411
216,562.761
217,564.444
218,577.884
219,572.33
220,576.538
221,566.883
222,580.004
223,588.346
224,589.164
225,586.866
226,594.524
227,594.356
228,593.336
229,588.127
230,594.814
231,597.155
232,608.662
233,593.828
234,593.9
235,595.291
236,607.364
237,600.559
238,603.412
239,609.008
240,614.899
241,615.893
242,616.27
243,610.854
244,621.43
245,611.441
246,619.388
247,628.56
248,629.178
249,607.026
250,608.651
251,610.0
252,602.052
253,605.317
254,589.17
255,594.757
256,588.289
257,604.381
258,596.695
259,590.89
260,593.651
261,586.181
262,638.107
263,572.894
264,565.163
265,564.398
266,571.055
267,573.233
268,571.62
269,572.997
270,581.869
271,577.84
272,579.652
273,573.493
274,580.031
275,579.118
276,561.29
277,564.102
278,566.506
279,583.153
280,585.047
281,581.009
282,586.22
283,597.795
284,611.559
285,598.151
286,599.139
287,597.251
288,593.77
289,590.089
290,582.298
291,578.327
292,594.889
293,589.089
294,590.209
295,591.505
296,605.228
297,603.998
298,603.201
299,597.457
300,600.572
301,593.957
302,623.778
303,596.879
304,602.506
305,608.502
306,613.444
307,629.713
308,632.618
309,652.535
310,651.583
311,660.001
312,669.924
313,646.981
314,632.94
315,638.482
316,628.229
317,627.638
318,634.483
319,634.346
320,630.309
321,620.619
322,626.584
323,623.437
324,612.63
325,598.444
326,609.8
327,599.788
328,598.637
329,560.932
330,571.865
331,583.007
332,585.265
333,583.487
334,579.01
335,575.433
336,579.387
337,578.539
338,581.112
339,585.121
340,584.166
341,588.4
342,580.359
343,572.404
344,578.286
345,575.971
346,572.459
347,574.206
348,580.23
349,594.442
350,592.073
351,567.001
352,583.192
353,590.419
354,578.87
355,573.847
356,581.942
357,569.568
358,580.708
359,578.873
360,551.661
361,552.044
362,548.74
363,565.8
364,559.003
365,580.723
366,561.273
367,562.504
368,559.548
369,550.231
370,552.019
371,553.568
372,555.215
373,540.353
374,551.075
375,553.937
376,556.872
377,543.891
378,551.948
379,549.06
380,546.775
381,559.347
382,547.165
383,561.375
384,558.515
385,554.412
386,558.41
387,559.11
388,569.75
389,575.31
390,568.331
391,558.564
392,621.946
393,586.713
394,597.959
395,593.321
396,615.969
397,604.831
398,598.754
399,610.672
400,608.844
401,610.397
402,606.22
403,626.22
404,624.048
405,604.252
406,617.892
407,628.688
408,614.598
409,615.876
410,619.149
411,612.608
412,614.418
413,617.587
414,640.064
415,638.286
416,629.567
417,631.577
418,664.785
419,640.303
420,630.846
421,608.665
422,618.462
423,629.925
424,641.395
425,616.855
426,620.925
427,634.895
428,622.842
429,607.509
430,598.686
431,652.635
432,621.798
433,613.169
434,612.306
435,612.661
436,620.787
437,616.894
438,616.08
439,619.889
440,634.228
441,633.566
442,624.397
443,609.24
444,625.404
445,667.058
446,654.915
447,665.194
448,677.619
449,690.335
450,682.174
451,679.578
452,674.26
453,693.397
454,692.899
455,681.006
456,668.932
457,682.828
458,646.313
459,629.103
460,623.152
461,607.388
462,600.298
463,583.153
464,583.054
465,568.692
466,580.162
467,573.849
468,556.988
469,547.294
470,556.486
471,651.441
472,641.803
473,630.152
474,632.424
475,633.951
476,632.26
477,648.227
