step,y
1,1906.0
2,1690.1
3,1759.7
4,1980.2
5,1880.7
6,1734.2
7,1754.8
8,1853.5
9,1772.3
10,1886.8
11,1854.4
12,1953.2
13,1907.3
14,1898.1
15,1911.9
16,1920.3
17,2081.8
18,2341.8
19,2232.7
20,2278.5
21,2255.7
22,2166.7
23,2127.7
24,2112.7
25,2102.9
26,2102.2
27,2177.5
28,2160.3
29,2252.5
30,2333.2
31,2385.0
32,2202.4
33,2200.9
34,2291.2
35,2221.2
36,2206.3
37,2131.6
38,2168.0
39,2287.8
40,2287.5
41,2242.2
42,2255.4
43,2357.1
44,2167.6
45,2197.8
46,2228.5
47,2163.3
48,1844.8
49,2125.5
50,1880.2
51,1764.9
52,1754.0
53,1652.9
54,1519.5
55,1519.3
56,1637.0
57,1691.2
58,1637.2
59,1839.1
60,1884.0
61,1904.1
62,1951.0
63,1721.0
64,1667.6
65,1631.4
66,1505.6
67,1259.1
68,1153.8
69,1243.8
70,1359.1
71,1229.1
72,1383.1
73,1583.8
74,1375.6
75,1142.9
76,1085.5
77,1281.9
78,1373.0
79,1319.0
80,1225.6
81,1380.4
82,1467.7
83,1635.4
84,1733.7
85,1934.6
86,2028.8
87,2009.4
88,2110.3
89,1935.5
90,2213.1
91,2388.5
92,2294.7
93,2219.2
94,2527.8
95,2424.1
96,2688.1
97,2623.4
98,2355.9
99,2289.0
100,2046.4
101,1905.6
102,1646.6
103,2136.4
104,2117.4
105,1961.4
106,1746.2
107,1961.4
108,1709.0
109,1933.2
110,1884.6
111,1826.8
112,1877.8
113,1707.8
114,1583.2
115,1310.4
116,1467.2
117,1455.8
118,1321.4
119,1499.8
120,1634.1
121,1451.9
122,1786.6
123,1757.3
124,1845.5
125,1721.8
126,1695.9
127,1490.9
128,1145.0
129,1609.2
130,1456.5
131,1559.7
132,1713.8
133,1834.3
134,1857.3
135,1911.6
136,1860.6
137,1872.5
138,1819.6
139,1464.9
140,1603.9
141,1652.1
142,1955.0
143,1581.4
144,1730.2
145,1767.5
146,2170.9
147,2048.7
148,2043.2
149,2059.6
150,1963.2
151,1912.3
152,1882.1
153,1727.4
154,1797.0
155,2083.4
156,2067.6
157,2068.2
158,1930.8
159,2176.8
160,2035.9
161,1912.2
162,2332.1
163,1647.4
164,1882.8
165,1613.7
166,1505.7
167,1345.0
168,1713.4
169,2004.0
170,1957.5
171,1934.4
172,1950.4
173,1882.3
174,1930.0
175,1912.0
176,1825.0
177,2007.7
178,1844.7
179,1684.9
180,1323.7
181,1559.3
182,1468.2
183,1311.5
184,1368.7
185,1409.1
186,1643.8
187,2243.5
188,2232.0
189,1866.9
190,1807.9
191,1589.6
192,1579.7
193,1387.3
194,1422.0
195,1805.6
196,1859.8
197,1744.1
