step,y
1,853.284
2,828.418
3,827.702
4,812.858
5,840.653
6,807.832
7,808.242
8,796.231
9,811.239
10,814.637
11,807.476
12,802.218
13,795.028
14,830.711
15,803.491
16,801.408
17,785.349
18,822.96
19,804.69
20,803.297
21,788.123
22,783.301
23,827.944
24,797.383
25,787.904
26,784.112
27,819.88
28,784.417
29,822.876
30,779.263
31,776.029
32,785.909
33,807.712
34,786.805
35,809.896
36,804.076
37,792.301
38,817.99
39,830.109
40,871.993
41,818.338
42,826.589
43,806.893
44,785.864
45,790.641
46,785.83
47,803.348
48,786.549
49,799.569
50,793.067
51,793.541
52,827.166
53,852.2
54,839.162
55,854.37
56,836.084
57,861.415
58,828.726
59,837.965
60,818.26
61,839.7
62,849.089
63,831.548
64,839.795
65,821.588
66,853.815
67,829.766
68,838.379
69,824.257
70,841.129
71,835.785
72,839.995
73,832.776
74,837.192
75,878.671
76,849.059
77,850.498
78,843.469
79,883.306
80,845.097
81,870.225
82,816.34
83,804.315
84,829.414
85,835.26
86,783.759
87,806.833
88,792.552
89,759.633
90,779.936
91,795.331
92,854.896
93,817.917
94,801.991
95,818.112
96,809.699
97,828.389
98,822.914
99,847.448
100,834.108
101,865.012
102,850.627
103,858.863
104,861.265
105,878.129
106,874.395
107,892.529
108,872.322
109,878.02
110,892.084
111,877.071
112,877.132
113,899.658
114,907.341
115,887.452
116,900.422
117,885.773
118,936.251
119,898.613
120,913.884
121,887.63
122,881.684
123,895.755
124,890.987
125,882.172
126,886.672
127,902.796
128,938.235
129,919.571
130,910.594
131,991.31
132,951.38
133,963.795
134,927.294
135,927.185
136,941.636
137,947.064
138,916.438
139,903.849
140,921.035
141,899.97
142,925.542
143,925.443
144,923.374
145,916.246
146,877.53
147,886.876
148,867.993
149,898.161
150,903.363
151,928.152
152,883.007
153,919.736
154,903.181
155,916.013
156,911.332
157,940.368
158,939.289
159,929.998
160,950.844
161,945.208
162,966.918
163,943.028
164,925.368
165,916.685
166,979.144
167,934.106
168,965.035
169,940.539
170,963.097
171,994.584
172,953.442
173,957.789
174,951.039
175,982.963
176,977.311
177,961.282
178,954.4
179,994.503
180,1014.377
181,1007.81
182,998.723
183,1000.198
184,1009.017
185,1008.798
186,978.596
187,967.688
188,986.81
189,979.723
190,989.106
191,982.542
192,1012.698
193,992.356
194,1010.638
195,1004.379
196,1018.227
197,1034.392
198,992.411
199,1013.521
200,974.04
201,1009.341
202,991.763
203,1007.926
204,1021.222
205,1056.552
206,1039.564
207,1067.399
208,1067.716
209,1078.69
210,1106.744
211,1088.196
212,1101.856
213,1071.449
214,1112.526
215,1084.87
216,1059.816
217,1054.271
218,1113.598
219,1078.704
220,1093.862
221,1084.574
222,1079.982
223,1138.677
224,1102.902
225,1090.411
226,1081.823
227,1120.262
228,1109.863
229,1109.756
230,1099.544
231,1112.476
232,1166.607
233,1129.147
234,1124.183
235,1141.752
236,1168.222
237,1161.767
238,1126.882
239,1109.392
240,1152.767
241,1120.585
242,1152.938
243,1113.333
244,1117.37
245,1126.309
246,1130.048
247,1144.097
248,1133.841
249,1215.509
250,1151.667
251,1167.505
252,1132.18
253,1182.908
254,1144.624
255,1142.582
256,1156.622
257,1169.505
258,1166.075
259,1170.278
260,1169.938
261,1181.297
262,1215.289
263,1210.052
264,1198.194
265,1162.333
266,1189.379
267,1172.697
268,1176.24
269,1158.83
270,1205.046
271,1185.618
272,1196.765
273,1182.12
274,1207.748
275,1304.222
276,1240.788
277,1196.887
278,1204.935
279,1265.067
280,1236.641
281,1262.424
282,1232.39
283,1253.598
284,1341.498
285,1281.648
286,1290.12
287,1290.141
288,1329.133
289,1325.021
290,1261.28
291,1243.417
292,1304.79
293,1269.574
294,1306.766
295,1270.756
296,1266.273
297,1281.427
298,1276.987
299,1250.232
300,1284.853
301,1351.526
302,1306.895
303,1289.432
304,1313.201
305,1316.101
306,1350.225
307,1344.375
308,1357.532
309,1355.334
310,1358.899
311,1368.24
312,1387.415
313,1391.859
314,1417.959
315,1403.776
316,1410.345
317,1379.02
318,1441.213
319,1377.285
320,1392.818
321,1350.517
322,1391.736
323,1406.457
324,1371.514
325,1350.809
326,1369.362
327,1414.23
328,1391.888
329,1327.501
330,1329.646
331,1408.933
332,1375.399
333,1356.525
334,1323.361
335,1324.534
336,1423.647
337,1347.654
338,1347.68
339,1341.649
340,1387.167
341,1348.111
342,1412.614
343,1337.779
344,1378.387
345,1369.404
346,1399.177
347,1331.024
348,1348.05
349,1352.617
350,1333.445
351,1304.231
352,1343.708
353,1399.968
354,1329.527
355,1349.857
