step,y
1,8224.0
2,10371.0
3,7340.0
4,7685.0
5,7162.0
6,5916.0
7,5704.0
8,6543.0
9,6096.0
10,5756.0
11,4938.0
12,4862.0
13,6136.0
14,5723.0
15,5336.0
16,5268.0
17,5569.0
18,5811.0
19,5709.0
20,5675.0
21,5148.0
22,6226.0
23,5263.0
24,5795.0
25,6134.0
26,6580.0
27,6039.0
28,7752.0
29,6170.0
30,6589.0
31,6900.0
32,6818.0
33,5227.0
34,5914.0
35,5807.0
36,7397.0
37,6738.0
38,6309.0
39,7380.0
40,6916.0
41,6901.0
42,6595.0
43,5660.0
44,6528.0
45,6810.0
46,7266.0
47,8638.0
48,6309.0
49,6779.0
50,6624.0
51,7960.0
52,7291.0
53,5717.0
54,4741.0
55,5261.0
56,5503.0
57,5168.0
58,5294.0
59,4499.0
60,3985.0
61,4909.0
62,4814.0
63,4567.0
64,3972.0
65,3196.0
66,4280.0
67,5268.0
68,3659.0
69,3209.0
70,3770.0
71,3616.0
72,3418.0
73,2924.0
74,2880.0
75,3453.0
76,2860.0
77,3339.0
78,2970.0
79,5000.0
80,3853.0
81,4508.0
82,3991.0
83,3886.0
84,4226.0
85,4297.0
86,3077.0
87,3922.0
88,4642.0
89,4072.0
90,3787.0
91,3349.0
92,4066.0
93,3983.0
