step,y
1,5557.0
2,5438.0
3,3974.0
4,4142.0
5,4030.0
6,3507.0
7,3232.0
8,3642.0
9,3988.0
10,3380.0
11,2914.0
12,2717.0
13,3386.0
14,3581.0
15,3028.0
16,3009.0
17,3590.0
18,3152.0
19,3441.0
20,3172.0
21,3012.0
22,4058.0
23,3465.0
24,3459.0
25,3907.0
26,4280.0
27,3772.0
28,3788.0
29,3346.0
30,3928.0
31,4000.0
32,3443.0
33,2466.0
34,4083.0
35,4378.0
36,3652.0
37,3513.0
38,3361.0
39,4109.0
40,4097.0
41,3765.0
42,3671.0
43,3527.0
44,4555.0
45,4193.0
46,4802.0
47,5905.0
48,5236.0
49,4706.0
50,4889.0
51,6289.0
52,5842.0
53,3999.0
54,4793.0
55,4771.0
56,3851.0
57,3899.0
58,4567.0
59,4150.0
60,3438.0
61,3935.0
62,4031.0
63,3386.0
64,3286.0
65,2506.0
66,3404.0
67,4265.0
68,3508.0
69,2883.0
70,3713.0
71,3467.0
72,3281.0
73,3026.0
74,2827.0
75,3713.0
76,3314.0
77,3335.0
78,2794.0
79,3515.0
80,4089.0
81,4217.0
82,3343.0
83,3621.0
84,3938.0
85,3702.0
86,2575.0
87,3277.0
88,4485.0
89,3790.0
90,3487.0
91,3158.0
92,4196.0
93,3823.0
