step,y
1,178.79
2,161.84
3,163.56
4,168.25
5,167.85
6,176.35
7,178.82
8,167.82
9,147.77
10,155.53
11,162.46
12,165.65
13,164.87
14,147.78
15,176.76
16,178.42
17,189.94
18,201.38
19,209.37
20,221.35
21,175.64
22,188.76
23,192.62
24,163.02
25,174.48
26,172.21
27,191.49
28,166.37
29,175.39
30,179.25
31,172.33
32,180.14
33,185.61
34,181.34
35,176.83
36,182.46
37,170.52
38,169.06
39,167.98
40,192.7
41,186.74
42,172.69
43,168.06
44,166.82
45,170.24
46,174.7
47,171.16
48,166.5
49,177.58
50,178.8
51,171.33
52,174.86
53,197.41
54,172.07
55,187.1
56,172.45
57,163.41
58,190.04
59,167.52
60,171.69
61,169.59
62,167.16
63,163.36
64,153.21
65,158.78
66,179.82
67,152.82
68,166.11
69,155.63
70,159.04
71,163.17
72,169.02
73,168.84
74,158.52
75,145.81
76,149.79
77,121.17
78,156.91
79,177.33
80,178.05
81,173.99
82,141.25
83,162.22
84,156.86
85,146.16
86,152.82
87,155.03
88,155.91
89,143.87
90,169.78
91,142.73
92,181.81
93,153.39
94,159.25
95,167.08
96,165.65
97,156.5
98,154.85
99,159.95
100,155.21
101,152.02
102,149.16
103,156.89
104,151.95
105,151.69
106,141.61
107,160.1
108,150.75
109,149.16
110,152.01
111,144.55
112,145.08
113,148.9
114,151.63
115,135.12
116,139.59
117,145.2
118,146.36
119,137.31
120,142.67
121,144.25
122,148.29
123,129.27
124,151.62
125,140.79
126,144.15
127,138.06
128,142.15
129,132.84
130,140.88
131,188.01
132,140.55
133,127.87
134,131.99
135,141.99
136,142.56
137,134.65
138,139.18
139,152.53
140,151.84
141,137.0
142,147.14
143,137.25
144,145.42
145,142.79
146,130.41
147,141.06
148,145.03
149,134.51
150,137.82
151,137.02
152,145.14
153,135.97
154,133.35
155,137.25
156,141.71
157,141.23
158,144.75
159,132.66
160,129.17
161,142.47
162,151.76
163,144.32
164,142.09
165,127.82
166,139.59
167,126.94
168,138.17
169,133.1
170,113.99
171,126.89
172,129.03
173,128.3
174,124.4
175,132.19
176,135.86
177,123.37
178,120.09
179,128.1
180,128.9
181,105.45
182,134.88
183,121.11
184,130.25
185,123.65
186,130.37
187,126.07
188,128.7
189,122.75
190,129.75
191,104.69
192,120.09
193,123.32
194,122.43
195,115.45
196,118.37
197,125.47
198,118.79
199,136.39
200,114.73
201,128.33
202,126.43
203,123.54
204,119.85
205,120.33
206,113.05
207,120.46
208,117.16
209,118.66
210,128.06
211,116.57
212,133.42
213,122.56
214,128.45
215,126.42
216,132.64
217,125.12
218,123.12
219,123.89
220,122.96
221,114.83
222,121.3
223,120.71
224,121.34
225,124.12
226,121.13
227,121.55
228,191.71
229,322.29
230,115.89
231,109.64
232,111.4
233,115.62
234,123.54
235,116.46
236,129.23
237,107.47
238,108.76
239,117.18
240,111.19
241,117.94
242,116.23
243,116.0
244,120.53
245,125.45
246,121.22
247,114.38
248,121.49
249,114.18
250,119.19
251,125.17
252,112.61
253,120.95
254,117.15
255,117.79
256,118.55
257,123.17
258,121.08
259,115.84
260,120.1
261,112.74
262,115.39
263,115.33
264,142.9
265,123.2
266,127.3
267,119.5
268,121.71
269,120.5
270,121.92
271,116.73
272,122.22
273,119.16
274,123.54
275,125.03
276,121.97
277,134.7
278,108.98
279,121.8
280,131.41
281,124.37
282,131.87
283,114.29
284,118.54
285,118.85
286,127.03
287,118.34
288,116.72
289,116.07
290,115.51
291,118.77
292,116.69
293,143.97
294,119.58
295,122.19
296,121.42
297,127.67
298,126.48
299,131.09
300,133.12
301,243.03
302,1871.39
303,3888.49
304,4796.28
305,5299.69
306,6214.35
307,5857.24
308,6065.39
309,6468.84
310,5850.62
311,5110.18
312,5048.27
313,4943.98
314,4897.54
315,4269.95
316,3924.21
317,2919.42
318,2528.59
319,2569.0
320,2194.72
321,2309.2
322,2666.95
323,2280.3
324,2403.59
325,3006.52
326,2875.59
327,3075.67
328,2673.13
329,2568.81
330,2609.43
331,3021.4
332,2997.66
333,2695.53
334,2775.24
335,2813.08
336,2450.84
337,2176.51
338,2471.29
339,2518.88
340,3401.45
341,2902.87
342,2841.99
343,2510.28
344,2745.53
345,2700.9
346,2655.98
347,2730.21
348,2455.06
349,2484.23
350,2211.06
351,2654.06
352,2118.27
353,2788.97
354,2573.9
355,2944.87
356,1766.31
357,1392.59
358,1448.83
359,783.6
360,1019.75
361,868.24
362,996.89
363,352.02
364,809.21
365,775.77
366,1521.11
367,1408.73
368,1868.88
369,1971.85
370,1440.07
371,1818.3
372,1383.66
373,1348.74
374,824.18
375,609.1
376,260.35
377,841.22
378,789.35
379,1781.65
380,1558.3
381,2403.16
382,1785.65
383,2588.41
384,2670.64
385,2652.67
386,2760.32
387,2206.62
388,2346.35
389,2210.39
390,2670.94
391,2240.23
392,2957.08
393,2545.74
394,3199.36
395,2332.72
396,2324.77
397,2524.92
398,2407.23
399,2509.62
400,2338.45
401,2372.59
402,2127.63
403,2528.1
404,2118.69
405,3222.75
406,2853.44
407,2650.88
408,2558.06
409,2288.6
410,2620.37
411,2370.66
412,2466.03
413,2210.6
414,2431.58
415,2298.0
416,2511.96
417,2365.44
418,3026.39
419,3023.44
420,3003.84
421,3118.66
422,2864.49
423,3018.13
424,3025.13
425,3208.13
426,2404.29
427,2125.0
428,1561.07
429,1578.07
430,1116.13
431,1543.56
432,997.81
433,677.36
434,534.33
435,396.38
436,1264.05
437,1394.37
438,1419.42
439,987.73
440,1176.87
441,817.42
442,820.54
443,365.93
444,1395.9
445,1434.14
446,1218.4
447,808.47
448,702.66
449,1251.5
450,855.69
451,930.94
452,896.22
453,565.13
454,921.69
455,952.85
456,774.23
457,842.23
458,1558.57
459,966.35
460,832.82
461,805.45
462,1323.24
463,1114.68
464,1031.5
465,782.47
466,747.13
467,1573.65
468,1461.61
469,955.9
470,1121.7
471,2225.23
472,1651.49
473,1479.15
474,1338.17
475,1876.71
476,1587.96
477,1680.85
478,997.28
479,617.72
480,1004.55
481,1093.26
482,696.24
483,1014.33
484,1368.45
485,1035.54
486,905.92
487,786.36
488,1399.05
489,1166.37
490,1583.68
491,1322.07
492,1111.87
493,1043.0
494,831.32
495,766.86
496,754.02
497,1858.1
498,1489.23
499,1208.39
500,1045.7
501,932.96
502,542.77
503,806.31
504,631.96
505,395.31
506,813.79
507,427.22
508,519.74
509,782.73
510,1577.74
511,929.25
512,988.73
513,918.81
514,793.0
515,1574.49
516,1236.16
517,559.09
518,934.62
519,848.14
520,413.78
521,598.93
522,769.71
523,1519.88
524,845.7
525,1141.26
526,851.04
527,896.21
528,1455.53
529,875.68
530,794.21
531,987.29
532,1397.29
533,408.65
534,708.1
535,694.5
536,1576.9
537,799.72
538,805.88
539,780.83
540,1442.46
541,2755.13
542,2016.64
543,1580.5
544,1040.75
545,1260.58
546,607.44
547,685.29
548,728.83
549,2418.93
550,1598.25
551,1263.27
552,1159.83
553,921.72
554,1733.91
555,1417.17
556,1093.6
557,1272.11
558,1289.2
559,647.88
560,562.63
561,667.67
562,1486.61
563,959.75
564,905.72
565,597.89
566,857.64
567,960.45
568,539.71
569,490.07
570,652.58
571,890.76
572,815.17
573,637.83
574,627.83
575,1771.48
576,1696.03
577,1965.5
578,1328.45
579,1084.98
580,1546.67
581,1345.29
582,1152.36
583,711.42
584,781.63
585,471.65
586,611.51
587,749.52
588,1495.97
589,1307.73
590,1376.82
591,722.56
592,1479.58
593,1657.72
594,1638.27
595,1102.38
596,990.15
597,471.04
598,647.2
599,887.6
600,1179.76
601,2393.23
602,2173.54
603,2068.35
604,1941.35
605,2299.54
606,773.62
607,870.83
608,830.19
609,897.51
610,671.64
611,435.21
612,369.31
613,531.17
614,1368.91
615,1817.7
616,1427.37
617,982.49
618,1148.12
619,2493.31
620,3040.29
621,3356.43
622,3731.51
623,4080.23
624,4180.89
625,4073.08
626,4705.35
627,1863.66
628,2428.12
629,2490.14
630,1907.4
631,1993.35
632,2104.49
633,2076.3
634,1716.68
635,3326.59
636,3849.33
637,4624.0
638,2804.22
639,1550.37
640,1027.59
641,860.34
642,803.78
643,615.76
644,1254.38
645,2149.6
646,2586.5
647,2423.22
648,2245.48
649,1969.62
650,2576.04
651,3426.0
652,1918.7
653,2647.49
654,3258.37
655,2346.95
656,2014.1
657,1909.19
658,1980.76
659,2170.98
660,2178.9
661,3070.29
662,2890.69
663,1392.42
664,1465.14
665,1076.6
666,2025.9
667,1863.87
668,2372.15
669,1128.44
670,1062.54
671,811.31
672,609.61
673,702.92
674,1276.67
675,1353.97
676,1789.26
677,2432.0
678,2522.15
679,2874.38
680,2932.35
681,3519.87
682,3656.43
683,3317.36
684,3383.73
685,3599.91
686,3331.08
687,2999.05
688,2657.95
689,3454.64
690,2564.28
691,2257.96
692,3004.71
693,3106.72
694,3311.35
695,3010.1
696,2827.19
697,3702.95
698,4047.29
699,3639.27
700,3447.73
701,3075.98
702,3544.5
703,2968.61
704,2691.39
705,3381.54
706,3695.99
707,3987.94
708,3550.0
709,3793.53
710,3699.96
711,3597.37
712,2856.66
713,2980.71
714,3407.68
715,3307.35
716,3348.53
717,2825.24
718,3417.46
719,4033.58
720,3808.85
721,3833.74
722,3923.9
723,4525.96
724,5268.49
725,4149.73
726,4106.37
727,4300.7
728,4930.68
729,4726.57
730,3929.57
731,4190.49
732,4428.39
733,4249.56
734,4221.58
