step,y
1,2771.0
2,3244.0
3,2225.0
4,2750.0
5,2612.0
6,2268.0
7,2033.0
8,2453.0
9,2609.0
10,2075.0
11,1610.0
12,1656.0
13,2047.0
14,2128.0
15,1809.0
16,1974.0
17,2056.0
18,2075.0
19,2152.0
20,1928.0
21,1854.0
22,2472.0
23,2051.0
24,2002.0
25,2249.0
26,2525.0
27,2083.0
28,2426.0
29,1837.0
30,2176.0
31,2130.0
32,1811.0
33,1348.0
34,2467.0
35,2635.0
36,2145.0
37,2153.0
38,2128.0
39,2561.0
40,2548.0
41,2298.0
42,1972.0
43,2026.0
44,2753.0
45,2532.0
46,2784.0
47,3615.0
48,3036.0
49,2913.0
50,2822.0
51,3564.0
52,2978.0
53,2416.0
54,2179.0
55,2994.0
56,2481.0
57,2387.0
58,2864.0
59,2422.0
60,2111.0
61,2630.0
62,2479.0
63,2112.0
64,2171.0
65,1687.0
66,2115.0
67,2586.0
68,1959.0
69,1645.0
70,2297.0
71,2266.0
72,2172.0
73,1907.0
74,1980.0
75,2508.0
76,2120.0
77,2084.0
78,1993.0
79,2124.0
80,2466.0
81,2573.0
82,2124.0
83,2185.0
84,2420.0
85,1932.0
86,1351.0
87,1891.0
88,2117.0
89,2349.0
90,2289.0
91,2047.0
92,2592.0
93,2279.0
