step,y
1,1797.99
2,1845.87
3,1840.92
4,1800.16
5,1782.83
6,1758.07
7,1760.76
8,1736.09
9,1686.35
10,1697.95
11,1694.31
12,1660.22
13,1648.05
14,1697.24
15,1695.05
16,1678.05
17,1701.39
18,1749.11
19,1737.63
20,1742.6
21,1768.83
22,1750.32
23,1717.41
24,1769.8
25,1746.28
26,1812.09
27,1790.45
28,1792.24
29,1799.34
30,1792.13
31,1722.75
32,1933.42
33,1991.24
34,2021.53
35,2012.89
36,2004.28
37,2071.0
38,2069.0
39,2084.51
40,2052.35
41,2082.8
42,2150.83
43,2139.93
44,2132.88
45,2106.99
46,2075.34
47,2043.03
48,2045.48
49,2007.18
50,1951.32
51,1943.95
52,1926.54
53,1971.74
54,1905.26
55,1904.08
56,1880.19
57,1974.15
58,1968.05
59,1976.26
60,1954.23
61,1932.64
62,1908.27
63,1927.55
64,1937.55
65,1889.72
66,1886.02
67,1898.4
68,1890.12
69,1899.53
70,1876.84
71,1905.83
72,1895.22
73,1897.59
74,1824.95
75,1809.42
76,1832.27
77,1838.33
78,1923.55
79,1943.78
80,2034.46
81,2014.15
82,1995.26
83,2037.15
84,2063.08
85,2031.15
86,2030.95
87,2005.88
88,1974.18
89,1981.1
90,2001.97
91,1992.15
92,1969.98
93,1928.14
94,1912.77
95,1908.17
96,1953.41
97,1899.51
98,1880.54
99,1816.24
100,1800.23
101,1821.2
102,1834.8
103,1823.38
104,1812.42
105,1800.39
106,1887.55
107,1938.47
108,1945.54
109,2020.62
110,2067.34
111,2137.9
112,2142.65
113,2075.13
114,2086.19
115,2093.63
116,2061.26
117,2028.59
118,2037.69
119,2065.91
120,2106.03
121,2106.69
122,2042.52
123,2032.5
124,2037.02
125,2082.0
126,2050.44
127,2100.35
128,2115.01
129,2084.3
130,2102.97
131,2079.8
132,2100.35
133,1985.09
134,1993.95
135,1956.67
136,1985.33
137,1968.82
138,1948.78
139,1951.5
140,1982.37
141,2003.76
142,2020.94
143,2006.36
144,2029.49
145,2045.11
146,2098.59
147,2083.58
148,2110.99
149,2076.88
150,2129.2
151,2163.46
152,2138.42
153,2139.72
154,2106.41
155,2092.91
156,2075.3
157,2083.34
158,2087.35
159,2064.08
160,2046.47
161,2036.57
162,2051.1
163,2070.48
164,2065.68
