step,y
1,4800.0
2,6287.0
3,4183.0
4,4180.0
5,3981.0
6,3963.0
7,3511.0
8,3687.0
9,3930.0
10,3537.0
11,3099.0
12,3216.0
13,4020.0
14,3796.0
15,3319.0
16,4229.0
17,3800.0
18,4076.0
19,4132.0
20,3842.0
21,3271.0
22,4547.0
23,4111.0
24,3759.0
25,4351.0
26,4231.0
27,4101.0
28,4458.0
29,3615.0
30,3986.0
31,3690.0
32,3448.0
33,2630.0
34,4212.0
35,4841.0
36,4122.0
37,4179.0
38,3610.0
39,4015.0
40,4125.0
41,4225.0
42,3751.0
43,3478.0
44,4692.0
45,4367.0
46,4953.0
47,5796.0
48,4578.0
49,4815.0
50,5249.0
51,6106.0
52,5441.0
53,4122.0
54,4161.0
55,4801.0
56,3998.0
57,4042.0
58,4166.0
59,3703.0
60,3397.0
61,3854.0
62,3562.0
63,3278.0
64,3298.0
65,2446.0
66,2915.0
67,3922.0
68,3179.0
69,2892.0
70,3370.0
71,3356.0
72,3295.0
73,3197.0
74,3141.0
75,3423.0
76,3195.0
77,3469.0
78,3058.0
79,3623.0
80,4513.0
81,4385.0
82,3907.0
83,3606.0
84,3890.0
85,3564.0
86,2431.0
87,3703.0
88,4398.0
89,3699.0
90,3437.0
91,3386.0
92,4085.0
93,3801.0
