step,y
1,3167.0
2,3221.0
3,3372.0
4,3608.0
5,3748.0
6,3704.0
7,3688.0
8,3760.0
9,3927.0
10,3781.0
11,3753.0
12,3616.0
13,3642.0
14,3772.0
15,3830.0
16,3936.0
17,3831.0
18,3857.0
19,3905.0
20,3947.0
21,3999.0
22,3917.0
23,3763.0
24,3609.0
25,3510.0
26,3507.0
27,3401.0
28,3443.0
29,3510.0
30,3463.0
31,3469.0
32,3508.0
33,3373.0
34,3332.0
35,3488.0
36,3354.0
37,3410.0
38,3384.0
39,3306.0
40,3303.0
41,3291.0
42,3389.0
43,3434.0
44,3434.0
45,3364.0
46,3279.0
47,3206.0
48,3243.0
49,3302.0
50,3379.0
51,3436.0
52,3485.0
53,3551.0
54,3652.0
55,3604.0
56,3594.0
57,3558.0
58,3446.0
59,3640.0
60,3633.0
61,3643.0
62,3804.0
63,3847.0
64,3848.0
65,3924.0
66,3880.0
67,3920.0
68,4198.0
69,4285.0
70,4359.0
71,4236.0
72,4048.0
73,4028.0
74,3924.0
75,3799.0
76,3854.0
77,3716.0
78,3694.0
79,3730.0
80,3440.0
81,3421.0
82,3433.0
83,3419.0
84,3544.0
85,3567.0
86,3515.0
87,3501.0
88,3422.0
89,3415.0
90,3332.0
91,3165.0
92,3178.0
93,2978.0
94,3056.0
95,3219.0
96,3362.0
97,3365.0
98,3291.0
99,3304.0
100,3314.0
101,3554.0
102,3677.0
103,3813.0
104,3970.0
105,3914.0
106,3911.0
107,3926.0
108,3923.0
109,4112.0
110,4178.0
111,4088.0
112,4039.0
113,3997.0
114,3963.0
115,3960.0
116,3845.0
117,3791.0
118,3845.0
119,3981.0
120,4125.0
121,4228.0
122,4184.0
123,4089.0
124,4128.0
125,4080.0
126,4121.0
127,4091.0
128,3998.0
129,4063.0
130,4065.0
131,4086.0
132,4046.0
133,3948.0
134,3828.0
135,3832.0
136,3852.0
137,3836.0
138,3787.0
139,3679.0
140,3517.0
141,3272.0
142,3221.0
143,3148.0
144,3121.0
145,3196.0
146,3288.0
147,3379.0
148,3459.0
149,3555.0
150,3504.0
151,3528.0
152,3547.0
153,3519.0
154,3615.0
155,3645.0
156,3771.0
157,3888.0
158,3888.0
159,3967.0
160,3916.0
161,3898.0
162,3932.0
163,3898.0
164,3827.0
165,3808.0
166,3774.0
167,3784.0
168,3834.0
169,3840.0
170,3872.0
171,3888.0
172,3949.0
173,3974.0
174,4000.0
175,3984.0
176,3905.0
177,3845.0
178,3766.0
179,3704.0
180,3714.0
181,3764.0
182,3772.0
183,3730.0
184,3661.0
185,3586.0
186,3557.0
187,3590.0
188,3581.0
189,3545.0
190,3512.0
191,3453.0
192,3509.0
193,3510.0
194,3496.0
195,3446.0
196,3397.0
197,3389.0
198,3395.0
199,3427.0
200,3404.0
201,3347.0
202,3251.0
203,3234.0
204,3263.0
205,3319.0
206,3454.0
207,3583.0
208,3685.0
209,3765.0
210,3801.0
211,3778.0
212,3721.0
213,3732.0
214,3738.0
215,3695.0
216,3696.0
217,3673.0
218,3675.0
219,3696.0
220,3640.0
221,3573.0
222,3474.0
223,3374.0
224,3368.0
225,3378.0
226,3452.0
227,3554.0
228,3607.0
229,3629.0
230,3607.0
231,3531.0
232,3412.0
233,3287.0
234,3157.0
235,3082.0
236,3052.0
237,3067.0
238,3105.0
239,3144.0
240,3200.0
241,3291.0
242,3256.0
243,3328.0
244,3354.0
245,3253.0
246,3219.0
247,3069.0
248,3050.0
249,3049.0
250,3156.0
251,3193.0
252,3111.0
253,3120.0
254,3055.0
255,2922.0
256,2850.0
257,2748.0
258,2717.0
259,2771.0
260,2779.0
261,2875.0
262,2897.0
263,2939.0
264,2951.0
265,2843.0
266,2780.0
267,2780.0
268,2830.0
269,2864.0
270,3018.0
271,3090.0
272,3150.0
273,3338.0
274,3337.0
275,3504.0
276,3605.0
277,3670.0
278,3771.0
279,3692.0
280,3663.0
281,3658.0
282,3625.0
283,3616.0
284,3489.0
285,3288.0
286,3114.0
287,2940.0
288,2998.0
289,2933.0
290,2839.0
291,2795.0
292,2626.0
293,2606.0
294,2728.0
295,2789.0
296,2913.0
297,2955.0
298,2907.0
299,2908.0
300,2853.0
301,2946.0
302,3014.0
303,3122.0
304,3269.0
305,3373.0
306,3474.0
307,3470.0
308,3466.0
309,3371.0
310,3307.0
311,3298.0
312,3209.0
313,3169.0
314,3208.0
315,3239.0
316,3301.0
317,3427.0
318,3521.0
319,3510.0
320,3571.0
321,3646.0
322,3521.0
323,3542.0
324,3456.0
325,3361.0
326,3420.0
327,3480.0
328,3717.0
329,3779.0
330,3773.0
331,3766.0
332,3552.0
333,3463.0
334,3470.0
335,3460.0
336,3445.0
337,3453.0
338,3328.0
339,3198.0
340,3225.0
341,3197.0
342,3283.0
343,3332.0
344,3342.0
345,3408.0
346,3461.0
347,3412.0
348,3492.0
349,3397.0
350,3293.0
351,3292.0
352,3127.0
353,3031.0
354,3038.0
355,3112.0
356,3249.0
357,3309.0
358,3301.0
359,3260.0
360,3214.0
361,3283.0
362,3387.0
363,3476.0
364,3392.0
365,3454.0
366,3241.0
367,3031.0
368,3021.0
369,2907.0
370,2999.0
371,3178.0
372,3232.0
373,3336.0
374,3426.0
375,3400.0
376,3532.0
377,3574.0
378,3513.0
379,3571.0
380,3675.0
381,3716.0
382,3805.0
383,3808.0
384,3669.0
385,3501.0
386,3508.0
387,3424.0
388,3305.0
389,3191.0
390,3002.0
391,3048.0
392,3041.0
393,3345.0
394,3471.0
395,3381.0
396,3338.0
397,3000.0
398,2814.0
399,2674.0
400,2556.0
401,2519.0
402,2649.0
403,2795.0
404,3085.0
405,3212.0
406,3170.0
407,3248.0
408,3188.0
409,3229.0
410,3293.0
411,3315.0
412,3260.0
413,3253.0
414,3161.0
415,3141.0
416,3106.0
417,3261.0
418,3441.0
419,3391.0
420,3572.0
421,3535.0
422,3355.0
423,3444.0
424,3397.0
425,3413.0
426,3583.0
427,3592.0
428,3589.0
429,3602.0
430,3798.0
431,3750.0
432,3672.0
433,3753.0
434,3564.0
435,3580.0
436,3684.0
437,3445.0
438,3370.0
439,3273.0
440,3112.0
441,3153.0
442,3241.0
443,3469.0
444,3480.0
445,3515.0
446,3382.0
447,3148.0
448,3327.0
449,3289.0
450,3307.0
451,3448.0
452,3356.0
453,3543.0
454,3604.0
455,3482.0
456,3457.0
457,3254.0
458,3103.0
459,3183.0
460,3154.0
461,3205.0
462,3218.0
463,3129.0
464,3032.0
465,2986.0
466,3073.0
467,3035.0
468,3207.0
469,3186.0
470,3201.0
471,3509.0
472,3494.0
473,3485.0
474,3398.0
475,3167.0
476,3042.0
477,3040.0
478,3191.0
479,3245.0
480,3271.0
481,3463.0
482,3513.0
483,3573.0
484,3752.0
485,3612.0
486,3506.0
487,3447.0
488,3399.0
489,3281.0
490,3428.0
491,3596.0
492,3596.0
493,3804.0
494,3678.0
495,3462.0
496,3460.0
497,3366.0
498,3572.0
499,3712.0
500,3597.0
501,3851.0
502,3710.0
503,3885.0
504,4044.0
505,3908.0
506,3861.0
507,3643.0
508,3608.0
509,3587.0
510,3627.0
511,3550.0
512,3689.0
513,3644.0
514,3579.0
515,3579.0
516,3398.0
517,3300.0
518,3122.0
519,2991.0
520,2918.0
521,2937.0
522,3103.0
523,3152.0
524,3257.0
525,3282.0
526,3285.0
527,3297.0
528,3171.0
529,3066.0
530,3135.0
531,3230.0
532,3357.0
533,3639.0
534,3707.0
535,3789.0
536,3906.0
537,3946.0
538,4161.0
539,4120.0
540,4058.0
541,3954.0
542,3801.0
543,3898.0
544,3925.0
545,4004.0
546,3940.0
547,3872.0
548,3875.0
549,3871.0
550,3900.0
551,3902.0
552,3856.0
553,3799.0
554,3844.0
555,3841.0
556,3896.0
557,3750.0
558,3780.0
559,3709.0
560,3546.0
561,3677.0
562,3476.0
563,3591.0
564,3760.0
565,3748.0
566,3760.0
567,3605.0
568,3569.0
569,3507.0
570,3498.0
571,3463.0
572,3429.0
573,3382.0
574,3405.0
575,3336.0
576,3474.0
577,3707.0
578,3729.0
579,3966.0
580,3732.0
581,3667.0
582,3869.0
583,3799.0
584,3847.0
585,3976.0
586,3878.0
587,4132.0
588,4206.0
589,4164.0
590,4317.0
591,4160.0
592,4277.0
593,4229.0
594,3848.0
595,3830.0
596,3835.0
597,3660.0
598,3894.0
599,3875.0
600,3783.0
601,3901.0
602,3808.0
603,3771.0
604,3795.0
605,3833.0
606,3919.0
607,4034.0
608,3900.0
609,4089.0
610,4005.0
611,3932.0
612,4024.0
613,3854.0
614,3899.0
615,3812.0
616,3783.0
617,3804.0
618,3657.0
619,3658.0
620,3510.0
621,3355.0
622,3394.0
623,3566.0
624,3738.0
625,3787.0
626,3805.0
627,3632.0
628,3633.0
629,3589.0
630,3656.0
631,3743.0
632,3742.0
633,3925.0
634,3796.0
635,3992.0
636,3962.0
637,3906.0
638,4053.0
639,3913.0
640,4043.0
641,4078.0
642,4208.0
643,4371.0
644,4243.0
645,4360.0
646,4354.0
647,4078.0
648,4156.0
649,3971.0
650,3872.0
651,3890.0
652,3862.0
653,3803.0
654,3618.0
655,3509.0
656,3475.0
657,3474.0
658,3433.0
659,3296.0
660,3385.0
661,3408.0
662,3485.0
663,3651.0
664,3681.0
665,3704.0
666,3737.0
667,3907.0
668,3747.0
669,3820.0
670,3842.0
671,3649.0
672,3414.0
673,3116.0
674,2984.0
