step,y
1,2017.8
2,2354.9
3,1508.2
4,1487.2
5,1351.9
6,1280.6
7,1143.6
8,1219.7
9,1117.3
10,1094.8
11,1004.2
12,1016.1
13,1032.6
14,1050.2
15,1023.0
16,1335.5
17,1244.0
18,1196.4
19,1061.0
20,1013.5
21,958.5
22,1105.2
23,1034.5
24,1122.0
25,1334.8
26,1248.9
27,1244.4
28,1714.0
29,1303.5
30,1314.8
31,1375.3
32,1195.6
33,989.2
34,1406.7
35,1605.9
36,1481.8
37,1309.5
38,1277.2
39,1406.7
40,1284.7
41,1242.6
42,1228.9
43,1196.3
44,1566.0
45,1431.5
46,1544.0
47,1717.9
48,1514.3
49,1858.3
50,2194.2
51,1937.8
52,2070.5
53,1362.6
54,1286.7
55,1253.8
56,1424.4
57,1374.0
58,1334.6
59,1248.1
60,1143.0
61,1137.2
62,996.7
63,1132.7
64,1036.1
65,737.1
66,1002.8
67,1398.4
68,1198.9
69,1154.5
70,983.2
71,1114.4
72,970.3
73,1036.7
74,957.5
75,994.2
76,1047.5
77,1178.1
78,1084.9
79,1397.4
80,1328.7
81,1717.1
82,1304.4
83,1335.5
84,1379.2
85,1276.9
86,1007.2
87,1323.0
88,1575.6
89,1307.0
90,1264.5
91,1118.6
92,1349.1
93,1323.0
