step,y
1,5003.0
2,5396.0
3,3934.0
4,4825.0
5,4467.0
6,3895.0
7,3674.0
8,4409.0
9,4605.0
10,3462.0
11,3041.0
12,2904.0
13,3340.0
14,3501.0
15,2997.0
16,3257.0
17,3541.0
18,3255.0
19,3437.0
20,3170.0
21,3168.0
22,4245.0
23,3248.0
24,3217.0
25,3387.0
26,4180.0
27,3497.0
28,3983.0
29,3020.0
30,3693.0
31,3410.0
32,2905.0
33,2168.0
34,4022.0
35,4574.0
36,3486.0
37,3536.0
38,3525.0
39,4481.0
40,4232.0
41,3807.0
42,3332.0
43,3388.0
44,4490.0
45,4423.0
46,4966.0
47,6060.0
48,5425.0
49,5047.0
50,5228.0
51,5766.0
52,5504.0
53,3936.0
54,3652.0
55,4952.0
56,4025.0
57,3988.0
58,5023.0
59,4023.0
60,3548.0
61,4344.0
62,4251.0
63,3130.0
64,3264.0
65,2544.0
66,2957.0
67,2968.0
68,2921.0
69,2459.0
70,3048.0
71,3418.0
72,2986.0
73,2715.0
74,2762.0
75,3821.0
76,2808.0
77,2853.0
78,2658.0
79,3434.0
80,3893.0
81,3806.0
82,2828.0
83,3516.0
84,3576.0
85,2979.0
86,1842.0
87,3514.0
88,4137.0
89,3570.0
90,3348.0
91,3245.0
92,4174.0
93,3695.0
