step,y
1,5271.0
2,5786.0
3,4054.0
4,4441.0
5,4409.0
6,4010.0
7,3589.0
8,4406.0
9,4358.0
10,3500.0
11,3028.0
12,2535.0
13,3472.0
14,3573.0
15,3444.0
16,3291.0
17,3537.0
18,3473.0
19,3144.0
20,3161.0
21,2869.0
22,3574.0
23,3567.0
24,3114.0
25,3030.0
26,3834.0
27,3648.0
28,3587.0
29,3487.0
30,3874.0
31,3719.0
32,3558.0
33,2753.0
34,4189.0
35,4997.0
36,4316.0
37,4619.0
38,3650.0
39,4806.0
40,4927.0
41,3929.0
42,3424.0
43,3451.0
44,4663.0
45,3948.0
46,4892.0
47,5124.0
48,5004.0
49,4448.0
50,4854.0
51,6425.0
52,5666.0
53,4057.0
54,4544.0
55,3733.0
56,4213.0
57,3341.0
58,4233.0
59,4089.0
60,3244.0
61,3582.0
62,3191.0
63,3603.0
64,3279.0
65,2657.0
66,3392.0
67,4092.0
68,3806.0
69,3207.0
70,3400.0
71,3339.0
72,3711.0
73,2736.0
74,2543.0
75,3286.0
76,2696.0
77,3311.0
78,2746.0
79,3051.0
80,4152.0
81,4019.0
82,3939.0
83,4008.0
84,4178.0
85,4154.0
86,3076.0
87,3917.0
88,4989.0
89,4219.0
90,4007.0
91,3832.0
92,4543.0
93,4318.0
