step,y
1,895.035414
2,886.445201
3,929.660995
4,975.33946
5,1021.176916
6,1116.697241
7,1239.912301
8,1331.742443
9,1440.256512
10,1495.386499
11,1561.770717
12,1618.259224
13,1682.725521
14,1716.837917
15,1772.957743
16,1780.776266
17,1820.241313
18,1845.155857
19,1856.421248
20,1881.077743
21,1874.770539
22,1895.720165
23,1762.327994
24,1581.354401
25,1340.926259
26,1247.449857
27,1168.072384
28,1091.62385
29,1032.84717
30,976.627321
31,950.836003
32,918.962193
33,882.965485
34,885.19059
35,865.413614
36,848.473403
37,899.314416
38,939.615163
39,947.541447
40,956.685177
41,951.333484
42,945.716996
43,897.59367
44,980.706661
45,1096.725374
46,1154.257942
47,1279.7594
48,1308.977849
49,1355.708483
50,1444.641211
51,1481.440413
52,1511.39009
53,1534.193498
54,1528.14047
55,1570.697785
56,1609.20284
57,1701.245063
58,1855.928361
59,2032.523319
60,2168.058694
61,2278.576768
62,2335.217729
63,2405.845282
64,2442.381422
65,2446.904253
66,2492.763134
67,2532.835064
68,2539.043731
69,2561.560815
70,2615.187403
71,2658.221576
72,2662.846851
73,2659.889793
74,2638.85715
75,2665.618159
76,2710.403948
77,2715.420547
78,2706.850228
79,2559.036271
80,2382.397485
81,2157.59063
82,1903.010757
83,1749.189994
84,1639.484211
85,1500.860994
86,1424.175983
87,1367.933307
88,1326.989825
89,1280.309341
90,1209.390133
91,1166.386351
92,1137.94013
93,1128.913726
94,1101.388185
95,1112.574096
96,1102.740531
97,1117.975946
98,1130.632952
99,1136.698049
100,1094.925737
101,1095.036521
102,1123.8078
103,1142.626244
104,1132.605782
105,1135.612778
106,1136.078373
107,1127.082441
108,1136.021332
109,1129.674678
110,1133.320837
111,1127.906629
112,1116.719774
113,1091.014116
114,1085.373793
115,1097.446838
116,1076.543161
117,1058.768109
118,1077.321881
119,1082.853297
120,1070.010754
121,1060.29702
122,1060.466167
123,1054.071406
124,1039.558399
125,1041.301437
126,1033.143031
127,1064.866424
128,1082.063025
129,1050.683783
130,1041.688282
131,1031.486803
132,1034.367022
133,1020.997824
134,1023.193109
135,1030.208526
136,1040.065765
137,1049.012398
138,1015.415388
139,1005.762098
140,1015.37263
141,1033.69962
142,1033.709516
143,1021.670353
144,1026.836554
145,1035.583725
146,1027.811084
147,1026.863127
148,1025.508438
149,1013.825989
150,1032.329125
151,1012.243203
152,1081.202501
153,1073.026036
154,1090.199566
155,1068.514192
156,1056.449779
157,1064.183583
158,1072.443966
159,1068.570632
160,1029.920092
161,983.133081
162,941.680729
163,913.440419
164,872.081416
165,833.744204
166,814.88536
167,806.263769
168,773.182107
169,769.195775
170,772.545644
171,780.083709
172,755.373966
173,695.381079
174,695.505022
175,698.481148
176,699.249634
177,685.502618
178,677.190847
179,691.912458
180,686.072664
181,688.169847
182,697.841829
183,727.839846
184,729.475069
185,713.618921
186,699.251668
187,696.311153
188,706.84987
189,735.913273
190,682.234843
191,682.347217
192,694.006235
193,687.124534
194,683.714264
195,695.152405
196,713.697032
197,763.795355
198,832.217567
199,924.889426
200,972.896839
201,1003.205133
202,953.57078
203,882.457922
204,877.538682
205,870.601394
206,871.268719
207,880.215563
208,862.018725
209,927.766266
210,894.667029
211,872.007152
212,848.853711
213,833.419166
214,844.611229
215,847.227443
216,855.352031
217,820.059432
218,860.935177
219,858.454357
220,835.264462
221,850.951795
222,854.403965
223,854.700418
224,858.959379
225,863.474525
226,847.085937
227,869.883481
228,879.607058
229,871.222988
230,865.052592
231,874.959748
232,875.402019
233,849.905628
234,897.604067
235,902.754253
236,920.929563
237,913.747439
238,865.751741
239,858.902391
240,859.484743
241,873.202378
242,864.031681
243,850.840052
244,854.952552
245,849.29227
246,851.807848
247,835.942068
248,835.786739
249,845.73071
250,862.223493
251,857.905217
252,877.466609
253,882.479944
254,889.148411
255,880.608237
256,877.44835
257,885.807831
258,916.956662
259,919.330876
260,898.073078
261,892.733586
262,892.751763
263,892.218038
264,874.962666
265,907.630747
266,903.482214
267,884.28555
268,882.916958
269,899.758776
270,944.322406
271,929.880202
272,947.873
273,936.844575
274,932.235682
275,928.014102
276,987.282952
277,970.657051
278,987.870972
279,987.463125
280,1020.851111
281,1013.101786
282,1031.809096
283,1015.533269
284,1026.70982
285,1026.196312
286,1016.885446
287,1040.788189
288,1014.7843
289,997.357693
290,993.41984
291,1006.859785
292,1019.561756
293,1023.705796
294,1024.466224
295,1002.504808
296,1028.855873
297,1039.069373
298,1052.185983
299,1072.012028
300,1055.816821
301,1061.090568
302,1079.531462
303,1078.666999
304,1095.789122
305,1093.124996
306,1100.039179
307,1102.100075
308,1090.236264
309,1092.74136
310,1125.404697
311,1132.73928
312,1134.986088
313,1122.03478
314,1121.870904
315,1120.913582
316,1122.320687
317,1157.053162
318,1142.957096
319,1143.231934
320,1138.508935
321,1125.808353
322,1107.401626
323,1125.223216
324,1131.65171
325,1117.258162
326,1120.113409
327,1106.794711
328,1128.105439
329,1095.574419
330,1166.944973
331,1152.86961
332,1165.580553
333,1155.987162
334,1189.549413
335,1188.1565
336,1239.011633
337,1200.088573
338,1200.043902
339,1226.26187
340,1206.151958
341,1225.117411
342,1230.98848
343,1269.33464
344,1285.74294
345,1244.163834
346,1281.507019
347,1302.952713
348,1318.932016
349,1388.723488
350,1468.626625
351,1457.831129
352,1488.231605
353,1542.575636
354,1540.647714
355,1482.406342
356,1496.940317
357,1490.171537
358,1543.652472
359,1486.84867
360,1450.021405
361,1386.966015
362,1368.895008
363,1377.196535
364,1361.438156
365,1316.157812
366,1331.742588
367,1278.151416
368,1255.612439
369,1261.188271
370,1208.389798
371,1219.438081
372,1199.006761
373,1190.27445
374,1199.774074
375,1184.254926
376,1150.949609
377,1182.68245
378,1134.816826
379,1133.273708
380,1116.691205
381,1135.991717
382,1126.991208
383,1106.796786
384,1119.662124
385,1094.013194
386,1078.470872
387,1075.433338
388,1051.483572
389,1046.447045
390,1013.579358
391,1030.24008
392,1044.881437
393,1011.633424
394,982.739599
395,1016.819453
396,966.444939
397,980.85768
398,967.162189
399,916.664867
400,874.103882
401,899.008459
402,881.525624
403,966.204268
404,993.383236
405,969.278507
406,948.241864
407,905.749122
408,833.117588
409,798.631499
410,777.848213
411,820.971301
412,774.783519
413,771.776578
414,708.737505
415,730.00179
416,758.000283
417,718.343986
418,854.872786
419,960.749011
420,1069.088951
421,1081.401389
422,1204.966678
423,1252.401671
424,1251.110964
425,1219.612822
426,1219.189657
427,1095.554438
428,973.31762
429,893.086357
430,876.765951
431,878.257277
432,858.362227
433,823.250509
434,844.639404
435,758.908241
436,732.539983
437,699.71968
438,635.45965
439,636.916658
440,645.112014
441,615.627002
442,610.769753
443,610.687465
444,569.786977
445,579.345516
446,554.707388
447,538.062105
448,516.610711
449,500.775172
450,508.918293
451,513.356864
452,499.417932
453,483.175656
454,488.016401
455,453.044483
456,455.805296
457,417.563225
458,441.281129
459,418.455077
460,410.181007
461,365.710419
462,373.288879
463,354.663335
464,324.436627
465,305.873787
466,299.007196
467,321.636928
468,369.628509
469,377.091044
470,354.561
471,381.270293
472,413.963008
473,410.055846
474,572.881344
475,722.925335
476,846.922571
477,963.153936
478,1061.221761
479,1022.018162
480,1065.045677
481,1107.200202
482,1145.046119
483,1201.818233
484,1221.535307
485,1304.723256
486,1262.443296
487,1310.250833
488,1305.03233
489,1391.205137
490,1422.57102
491,1388.359087
492,1431.332747
493,1498.790128
494,1714.830307
495,1868.115657
496,1875.128972
497,1926.022168
498,2041.024581
499,2148.923359
500,2113.563948
501,2151.964062
502,2159.218443
503,2220.535745
504,2167.167403
505,2208.523911
506,2241.946175
507,2248.667407
508,2235.706246
509,2236.228369
510,2237.126103
511,2222.025164
512,2262.46331
513,2266.259318
514,2234.178273
515,2214.920694
516,2210.228694
517,2188.352251
518,2160.576376
519,2092.176522
520,2081.342278
521,2126.613152
522,2088.862915
523,2241.217745
524,2287.190477
525,2350.216985
526,2398.195702
527,2391.561928
528,2400.099708
529,2423.226512
530,2455.654675
531,2532.997949
532,2562.771577
533,2572.634295
534,2614.43566
535,2641.1645
536,2668.765429
537,2652.3925
538,2671.47589
539,2657.517375
540,2699.13634
541,2698.932706
542,2683.287153
543,2674.47262
544,2699.093502
545,2713.346534
546,2722.573649
547,2663.396612
548,2645.959509
549,2628.613477
550,2623.041746
551,2551.029979
552,2544.169502
553,2554.69831
554,2551.186908
555,2547.830982
556,2494.043072
557,2493.150389
558,2501.317861
559,2512.294206
560,2457.382439
561,2498.408466
562,2483.108091
563,2455.341458
564,2443.493179
565,2508.174194
566,2476.49465
567,2525.361161
568,2540.9445
569,2503.880081
570,2553.718396
571,2567.288354
572,2576.560331
573,2623.246184
574,2601.135744
575,2621.745612
576,2635.743315
577,2623.996576
578,2599.54268
579,2584.002415
580,2563.391259
581,2524.712887
582,2517.051128
583,2538.562825
584,2546.103568
585,2565.683159
586,2481.026275
587,2497.50036
588,2563.783657
589,2488.888528
590,2506.767714
591,2537.237446
592,2540.810944
593,2529.329766
594,2517.385715
595,2484.028332
596,2503.661401
597,2451.319414
598,2431.144257
599,2365.599988
600,2344.969005
601,2378.795717
602,2398.579897
603,2434.87689
604,2386.571745
605,2405.533784
606,2364.849628
607,2387.465674
608,2386.173909
609,2371.576427
610,2345.413738
611,2369.204033
612,2345.842414
613,2339.917265
614,2348.173433
615,2333.117066
616,2262.687389
617,2286.58558
618,2239.683913
619,2261.627648
620,2237.335552
621,2256.173791
622,2268.218148
623,2306.915999
624,2286.826473
625,2297.802911
626,2316.69322
627,2358.727511
628,2403.268583
629,2384.706519
630,2330.206123
631,2360.376907
632,2390.134345
633,2387.721167
634,2266.273699
635,2280.147084
636,2312.222704
637,2226.022531
638,2000.440901
639,1816.775651
640,1670.426382
641,1474.013295
642,1262.09215
643,1128.862973
644,1047.542647
645,909.69534
646,804.709322
647,743.607992
648,709.675547
649,630.815155
650,558.961807
651,507.047605
652,465.841903
653,433.759402
654,397.971714
655,361.736328
656,336.784912
657,312.712377
658,303.70664
659,322.712783
660,325.929416
661,274.04138
662,282.277911
663,273.58388
664,268.040393
665,260.53488
666,254.14387
667,259.429514
668,252.013757
669,272.19313
670,262.802751
671,231.213181
672,259.157496
673,224.889597
674,237.55144
675,231.099801
676,234.709835
677,253.869709
678,287.243346
679,302.725729
680,311.24794
681,313.165625
682,314.524024
683,334.690672
684,343.684498
685,344.32716
686,330.111206
687,360.32115
688,378.61804
689,391.354316
690,404.419022
691,406.720636
692,422.528495
693,427.181899
694,433.949238
695,428.155594
696,417.236387
697,431.400472
698,443.051176
699,451.232744
700,455.52411
701,453.808029
702,463.535342
703,446.190794
704,429.385254
705,408.134218
706,384.04952
707,383.53896
708,376.685459
709,366.336927
710,349.138046
711,348.907773
712,330.307694
713,324.327626
714,324.405704
715,302.931291
716,300.106669
717,283.068926
718,279.03212
719,269.877314
720,265.78679
721,257.453537
722,259.616789
723,259.72855
724,257.14858
725,264.099365
726,255.110642
727,246.828928
728,245.522954
729,252.867254
730,245.377176
731,235.228276
732,234.384724
733,239.124088
734,242.871637
735,247.758537
736,251.24811
737,256.50809
738,269.601985
739,272.323606
740,249.124798
741,253.054763
742,246.334372
743,232.142571
744,220.558959
745,225.701583
746,219.618426
747,270.265342
748,324.911537
749,369.313435
750,419.567964
751,479.179776
752,515.775531
753,533.13945
754,593.342284
755,593.117843
756,610.805275
757,625.39803
758,656.782818
759,684.428624
760,674.128052
761,682.682622
762,616.679855
763,588.690159
764,547.343661
765,518.05015
766,502.528101
767,471.436084
768,442.974828
769,431.44843
770,410.65014
771,395.635293
772,388.344375
773,376.288398
774,355.444736
775,352.58963
776,336.875435
777,335.000246
778,338.006638
779,347.212357
780,338.951111
781,336.9668
782,339.342673
783,339.267716
784,337.070951
785,327.208585
786,314.415903
787,309.898505
788,318.283189
789,317.5496
790,318.724534
791,323.48587
792,336.174777
793,330.290369
794,336.235897
795,335.177677
796,327.896184
797,327.685618
798,331.320799
799,332.879475
800,325.462935
801,328.323934
802,320.014787
803,326.237463
804,323.437475
805,306.161411
806,317.807779
807,319.419828
808,318.387551
809,319.783338
810,332.407648
811,329.944078
812,325.816364
813,318.168071
814,312.133536
815,336.84593
816,332.494898
817,325.54018
818,328.929647
819,337.882928
820,342.315713
821,340.480125
822,344.060925
823,342.651392
824,343.591202
825,338.554154
826,335.62152
827,339.293614
828,334.767926
829,346.838264
830,348.526527
831,321.768721
832,345.408096
833,330.985181
834,329.278867
835,317.836472
836,335.474349
837,303.970852
