step,y
1,864.94
2,845.19
3,836.79
4,823.35
5,840.83
6,849.37
7,848.93
8,860.55
9,864.24
10,887.32
11,881.39
12,890.58
13,879.56
14,883.47
15,883.16
16,874.07
17,886.67
18,893.71
19,900.66
20,903.18
21,900.47
22,914.14
23,906.78
24,928.2
25,916.97
26,928.65
27,931.72
28,949.54
29,926.62
30,923.9
31,941.59
32,962.11
33,977.85
34,933.11
35,940.38
36,956.68
37,956.46
38,961.19
39,946.3
40,943.68
41,977.95
42,932.55
43,934.49
44,941.1
45,960.19
46,936.94
47,926.45
48,935.01
49,940.28
50,951.38
51,966.92
52,1009.84
53,995.07
54,968.73
55,959.79
56,949.83
57,945.91
58,961.72
59,953.53
60,956.14
61,963.78
62,971.93
63,966.05
64,969.02
65,985.15
66,996.85
67,994.06
68,1005.06
69,1005.91
70,1034.04
71,1015.16
72,1038.28
73,1031.83
74,1033.62
75,1057.3
76,1052.33
77,1054.95
78,1063.66
79,1066.98
80,1059.97
81,1058.88
82,1048.68
83,1094.64
84,1084.96
85,1071.55
86,1066.34
87,1096.26
88,1074.06
89,1088.87
90,1098.06
91,1072.75
92,1078.67
93,1104.77
94,1076.41
95,1059.41
96,1059.49
97,1047.84
98,1075.36
99,1063.82
100,1054.34
101,1098.58
102,1071.84
103,1080.13
104,1076.03
105,1113.8
106,1078.03
107,1059.39
108,1024.34
109,1032.35
110,1043.08
111,1005.97
112,1022.95
113,1016.32
114,1042.21
115,1061.05
116,1051.81
117,1023.56
118,1022.92
119,1024.67
120,1020.91
121,1013.51
122,1017.98
123,1018.3
124,1011.91
125,1018.4
126,1025.65
127,1032.99
128,1056.66
129,1041.4
130,1035.22
131,1043.26
132,1063.76
133,1026.75
134,1017.25
135,1024.11
136,1042.38
137,1024.06
138,1028.86
139,1017.31
140,1024.89
141,1036.96
142,1043.23
143,1021.31
144,1042.3
145,1055.57
146,1053.99
147,1024.09
148,1023.04
149,1038.75
150,1030.18
151,1015.4
152,1042.05
153,1046.86
154,1052.13
155,1067.8
156,1071.24
157,1091.4
158,1033.65
159,1011.7
160,1003.26
161,994.43
162,1002.65
163,996.78
164,1006.82
165,995.32
166,1015.96
167,1069.0
