step,y
1,1368.0
2,1305.5
3,1308.6
4,1280.2
5,1356.3
6,1217.9
7,1432.5
8,1256.3
9,1363.8
10,1480.1
11,1503.8
12,1250.8
13,1368.2
14,1188.6
15,1237.6
16,1213.3
17,1158.9
18,1202.9
19,1192.9
20,1266.1
21,1213.1
22,1259.7
23,1267.7
24,1214.5
25,1267.7
26,1238.7
27,1291.7
28,1156.3
29,1293.5
30,1431.3
31,1375.2
32,1319.7
33,1466.2
34,1288.7
35,1265.9
36,1356.8
37,1382.6
38,1411.6
39,1358.1
40,1377.3
41,1219.7
42,1291.7
43,1483.6
44,1430.0
45,1289.1
46,1656.1
47,1336.1
48,1428.8
49,1461.7
50,1514.9
51,1461.5
52,1422.6
53,1495.8
54,1464.3
55,1613.8
56,1577.8
57,1738.6
58,1780.1
59,1837.0
60,1553.3
61,1708.4
62,1741.4
63,1839.7
64,1646.9
65,1517.5
66,1433.5
67,1445.3
68,1664.2
69,1511.9
70,1464.0
71,1405.7
72,1599.5
73,1603.1
74,1662.8
75,1635.2
76,1570.2
77,1468.2
78,1529.4
79,1486.9
80,1620.8
81,1651.0
82,1885.6
83,1787.4
84,1700.5
85,1777.5
86,1511.6
87,1661.7
88,1718.2
89,1691.7
90,1676.7
91,1630.9
92,1684.6
93,1640.7
94,1657.1
95,1641.6
96,1648.3
97,1691.7
98,1812.5
99,1706.6
100,1821.6
101,1789.7
102,1765.4
103,1766.4
104,1778.0
105,1732.9
106,1669.6
107,1643.8
108,1493.8
109,1602.0
110,1715.7
111,1786.3
112,1768.5
113,1885.0
114,1985.9
115,2007.0
116,1945.2
117,1857.8
118,1826.5
119,1911.9
120,1794.5
121,1793.4
122,1920.8
123,2000.7
124,2099.3
125,2032.6
126,2172.8
127,2203.8
128,2262.9
129,2473.8
130,2367.1
131,2457.2
132,2278.5
133,2193.3
134,2273.8
135,2236.1
136,2096.3
137,2211.5
138,2085.5
139,2084.3
140,2049.9
141,1995.3
142,2060.6
143,2044.5
144,2048.2
145,2150.2
146,2020.2
147,1833.2
148,2030.2
149,1982.4
150,2151.5
151,1959.7
152,1942.8
153,1904.4
154,1995.7
155,2038.0
156,2077.1
157,2015.4
158,2189.7
159,2246.0
160,2261.1
161,2377.3
162,2424.6
163,2292.8
164,1958.3
165,2039.4
166,2007.2
167,1899.1
168,1927.7
169,1935.0
170,1831.0
171,1934.8
172,1868.1
173,1717.3
174,1659.7
175,1652.0
176,1555.7
177,1401.6
178,1458.3
179,1448.4
180,1425.3
181,1595.2
182,1470.2
183,1292.7
184,1562.2
185,1557.3
186,1618.7
187,1682.1
188,1509.6
189,1620.9
190,1444.6
191,1465.8
192,1446.1
193,1444.9
194,1651.2
195,1518.3
196,1612.4
197,1698.1
198,1646.4
199,1631.3
200,1780.1
201,1863.9
202,1985.0
203,1937.0
204,1984.8
205,1848.6
206,1909.9
207,1915.5
208,1845.1
209,1867.4
210,2142.0
211,2309.8
212,2248.6
213,2182.6
214,2050.6
215,1986.8
216,1865.6
217,1912.3
218,1982.7
219,1933.5
220,1906.0
221,1690.1
222,1759.7
223,1980.2
224,1880.7
225,1734.2
226,1754.8
227,1853.5
228,1772.3
229,1886.8
230,1854.4
231,1953.2
232,1907.3
233,1898.1
234,1911.9
235,1920.3
236,2081.8
237,2341.8
238,2232.7
239,2278.5
240,2255.7
241,2166.7
242,2127.7
243,2112.7
244,2102.9
245,2102.2
246,2177.5
247,2160.3
248,2252.5
249,2333.2
250,2385.0
251,2202.4
252,2200.9
253,2291.2
254,2221.2
255,2206.3
256,2131.6
257,2168.0
258,2287.8
259,2287.5
260,2242.2
261,2255.4
262,2357.1
263,2167.6
264,2197.8
265,2228.5
266,2163.3
267,1844.8
268,2125.5
269,1880.2
270,1764.9
271,1754.0
272,1652.9
273,1519.5
274,1519.3
275,1637.0
276,1691.2
277,1637.2
278,1839.1
279,1884.0
280,1904.1
281,1951.0
282,1721.0
283,1667.6
284,1631.4
285,1505.6
286,1259.1
287,1153.8
288,1243.8
289,1359.1
290,1229.1
291,1383.1
292,1583.8
293,1375.6
294,1142.9
295,1085.5
296,1281.9
297,1373.0
298,1319.0
299,1225.6
300,1380.4
301,1467.7
302,1635.4
303,1733.7
304,1934.6
305,2028.8
306,2009.4
307,2110.3
308,1935.5
309,2213.1
310,2388.5
311,2294.7
312,2219.2
313,2527.8
314,2424.1
315,2688.1
