step,y
1,752.519
2,575.283
3,575.844
4,581.358
5,582.136
6,576.453
7,577.836
8,589.836
9,595.484
10,591.587
11,592.076
12,589.691
13,604.777
14,604.757
15,735.897
16,733.184
17,752.782
18,753.627
19,752.773
20,746.097
21,756.91
22,761.076
23,774.36
24,772.994
25,779.797
26,810.46
27,828.57
28,825.753
29,813.139
30,825.48
31,829.693
32,823.338
33,813.754
34,828.877
35,838.724
36,823.267
37,813.013
38,814.976
39,815.864
40,818.541
41,767.494
42,771.446
43,791.02
44,797.989
45,794.693
46,790.298
47,806.758
48,818.874
49,816.133
50,812.106
51,813.608
52,822.189
53,823.911
54,831.225
55,828.942
56,844.283
57,851.909
58,811.65
59,808.478
60,816.087
61,829.235
62,830.905
63,821.768
64,819.213
65,829.176
66,820.345
67,812.296
68,755.455
69,771.067
70,769.671
71,761.017
72,764.64
73,826.92
74,843.119
75,857.44
76,854.876
77,864.396
78,872.309
79,893.015
80,880.521
81,812.512
82,811.76
83,812.872
84,804.992
85,857.953
86,844.761
87,855.931
88,850.445
89,835.693
90,820.037
91,833.003
92,836.51
93,653.716
94,653.376
95,679.588
96,681.866
97,673.156
98,672.08
99,666.847
100,663.843
101,669.739
102,657.072
103,658.609
104,688.478
105,692.26
106,665.056
107,661.407
108,674.292
109,679.46
110,676.843
111,676.246
112,686.378
113,701.223
114,754.264
115,751.898
116,749.39
117,760.728
118,754.335
119,756.718
120,747.859
121,764.368
122,765.022
123,765.879
124,749.501
125,765.759
126,768.965
127,773.812
128,768.144
129,777.382
130,795.209
131,812.741
132,794.112
133,1008.531
134,1002.743
135,1001.268
136,979.399
137,955.701
138,950.667
139,968.68
140,960.875
141,936.822
142,916.156
143,937.164
144,919.832
145,914.524
146,906.298
147,912.506
148,918.601
149,910.446
150,915.736
151,925.066
152,927.737
153,944.582
154,910.223
155,908.76
156,927.39
157,923.058
158,897.692
159,887.995
160,900.192
161,904.694
162,905.648
163,885.201
164,887.144
165,894.242
166,900.186
167,890.332
168,884.745
169,897.244
170,891.17
171,869.17
172,858.001
173,866.866
174,860.039
175,862.44
176,860.823
177,867.204
178,889.065
179,880.47
180,874.676
181,878.505
182,904.22
183,923.644
184,931.272
185,928.44
186,921.644
187,923.703
188,912.93
189,887.405
190,879.203
191,896.153
192,911.831
193,883.188
194,876.882
195,879.295
196,885.553
197,876.17
198,875.537
199,880.658
200,871.213
201,874.785
202,871.527
203,872.579
204,892.337
205,890.996
206,888.07
207,888.653
208,897.18
209,904.407
210,888.812
211,889.912
212,893.098
213,902.784
214,906.033
215,891.749
216,887.108
217,908.378
218,917.325
219,909.548
220,904.544
221,920.786
222,925.671
223,919.143
224,856.344
225,848.788
226,863.827
227,866.01
228,857.771
229,843.132
230,905.096
231,909.085
232,903.836
233,907.299
234,927.443
235,958.387
236,964.247
237,955.244
238,939.916
239,934.638
240,928.772
241,905.417
242,874.099
243,897.236
244,898.969
245,876.03
246,862.587
247,867.985
248,868.208
249,870.35
250,868.271
251,865.452
252,883.245
253,888.046
254,868.867
255,861.921
256,874.822
257,875.572
258,870.947
259,868.542
260,881.322
261,891.879
262,884.928
263,876.968
264,877.487
265,889.446
266,893.042
267,880.872
268,878.099
269,886.137
270,889.895
271,885.552
272,881.962
273,895.882
274,898.516
275,899.324
276,797.771
277,794.852
278,801.822
279,813.956
280,809.924
281,802.034
282,817.379
283,822.515
284,821.614
285,818.919
286,843.916
287,853.464
288,862.422
289,849.019
290,837.666
291,847.434
292,844.84
293,822.832
294,812.598
295,819.43
296,817.366
297,800.734
298,790.324
299,787.85
300,793.113
301,792.96
302,825.133
303,835.007
304,845.196
305,855.857
306,847.012
307,848.748
308,866.297
309,872.299
310,864.953
311,850.701
312,863.509
313,873.088
314,875.549
315,873.513
316,867.927
317,890.076
318,891.638
319,883.742
320,883.707
321,897.258
322,907.788
323,903.27
324,900.333
325,897.721
326,902.332
327,901.087
328,673.333
329,671.867
330,672.019
331,673.498
332,674.118
333,672.493
334,681.572
335,687.664
336,694.83
337,700.917
338,715.34
339,727.558
340,740.573
341,807.187
342,800.027
343,802.151
344,802.51
345,782.57
346,773.548
347,780.788
348,775.007
349,747.504
350,741.186
351,737.647
352,742.439
353,740.388
354,743.319
355,745.585
356,755.172
357,760.923
358,756.238
359,752.09
360,758.567
361,761.001
362,769.568
363,764.368
364,770.891
365,783.015
366,781.264
367,797.659
368,796.431
369,801.32
370,802.267
371,791.201
372,792.497
373,802.514
374,806.928
375,816.101
376,813.162
377,808.438
378,826.44
379,826.338
380,809.309
381,807.563
382,806.565
383,811.416
384,809.033
385,813.209
386,830.728
387,840.359
388,853.136
389,852.863
390,869.355
391,899.488
392,910.19
393,898.875
394,883.702
395,880.676
396,879.182
397,860.016
398,844.739
399,837.123
400,847.141
401,840.443
402,830.444
403,829.594
404,823.401
405,820.731
406,807.222
407,809.402
408,832.578
409,830.133
410,827.044
411,824.359
412,826.257
413,825.72
414,831.923
415,825.325
416,824.151
417,839.328
418,840.201
419,832.073
420,829.986
421,845.144
422,850.183
423,855.576
424,850.605
425,853.132
426,871.541
427,879.201
428,874.949
429,872.529
430,882.697
431,889.882
432,886.629
433,882.317
434,901.62
435,902.827
436,919.158
437,916.499
438,925.056
439,940.303
440,941.747
441,942.948
442,946.86
443,967.363
444,980.073
445,973.537
446,969.334
447,986.704
448,993.147
449,976.874
450,981.07
451,974.538
452,990.098
453,984.917
454,960.275
455,958.186
456,941.211
457,924.718
458,905.367
459,905.828
460,918.666
461,914.406
462,917.906
463,893.695
464,879.055
465,903.818
466,913.669
467,898.07
468,886.498
469,885.855
470,886.109
471,872.461
472,864.903
473,865.245
474,876.411
475,876.387
476,863.576
477,868.907
478,882.462
479,888.127
480,869.142
481,875.032
482,874.189
483,865.265
484,849.504
485,844.638
486,846.392
487,855.514
488,858.754
489,844.59
490,844.387
491,854.177
492,859.489
493,850.134
494,852.044
495,860.674
496,857.1
497,857.084
498,828.756
499,822.215
500,817.022
501,813.515
502,795.701
503,788.985
504,794.737
505,790.528
506,770.34
507,763.764
508,770.196
509,819.767
510,1493.966
511,1488.848
512,1491.667
513,1492.252
514,1494.934
515,1479.12
516,1477.142
517,1478.817
518,1482.835
519,1473.184
520,1468.77
521,1468.211
522,1474.201
523,1469.892
524,1461.249
525,1463.602
526,1462.876
527,1470.638
528,1462.085
529,1462.105
530,1464.948
531,1472.542
532,1468.143
533,1459.06
534,1457.559
535,1452.134
536,1460.308
537,1436.372
538,1442.51
539,1440.647
540,1445.418
541,1434.263
542,1434.872
543,1438.218
544,1446.339
545,1453.555
546,1471.611
547,1488.221
548,1507.799
549,1515.656
550,1493.284
551,1477.828
552,1479.733
553,1475.85
554,1461.843
555,1447.956
556,1442.548
557,1445.644
558,1425.799
559,1416.534
560,1416.629
561,1419.177
562,1425.137
563,1216.981
564,1219.816
565,1224.654
566,1229.379
567,1218.199
568,1218.779
569,1223.685
570,1230.25
571,1253.627
572,1245.342
573,1251.531
574,1256.767
575,1264.771
576,1288.625
577,1284.455
578,1285.452
579,1296.833
580,1293.138
581,1291.91
582,1298.619
583,1309.927
584,1314.311
585,1304.349
586,1302.581
587,1300.724
588,1310.255
589,1176.823
590,1178.824
591,1177.088
592,1187.315
593,1178.821
594,1174.958
595,1181.264
596,1187.875
597,1204.298
598,1199.971
599,1214.93
600,1235.805
601,1268.336
602,1253.314
603,1235.829
604,1226.616
605,1221.553
606,1219.53
607,1205.06
608,1200.795
609,1200.035
610,1201.388
611,1180.257
612,1180.979
613,1182.242
614,1196.616
615,1192.994
616,1192.49
617,1194.202
618,1201.6
619,1270.056
620,1267.609
621,1275.478
622,1284.859
623,1314.385
624,1298.382
625,1300.855
626,1301.945
627,1310.077
628,1313.712
629,1306.433
630,1306.241
631,1320.242
632,1328.673
633,1324.951
634,1334.811
635,1341.439
636,1358.49
637,1339.526
638,1331.988
639,1329.931
640,1340.313
641,1328.619
642,1328.103
643,1327.452
644,1333.945
645,1352.922
646,1338.495
647,1343.403
648,1337.454
649,1362.327
650,1359.191
651,1371.331
652,1393.267
653,1420.693
654,1413.054
655,1384.267
656,1373.203
657,1369.912
658,1372.374
659,1354.678
660,1345.316
661,1342.952
662,1342.913
663,1318.647
664,1353.876
665,1352.802
666,1365.206
667,1362.417
668,1360.379
669,1364.936
670,1374.205
671,1372.704
672,1364.229
673,1369.885
674,1373.505
675,1396.284
676,1387.143
677,1386.439
678,1389.325
679,1396.988
680,1392.739
681,1388.496
682,1388.363
683,1394.844
684,1405.873
685,1395.813
686,1401.845
687,1408.89
688,1427.399
689,1419.581
690,1413.773
691,1408.976
692,1419.656
693,1416.169
694,1408.313
695,1415.095
696,1416.84
697,1430.51
698,1415.649
699,1422.358
700,1262.789
701,1279.125
702,1290.242
703,1300.662
704,1318.653
705,1343.958
706,1341.728
707,1312.542
708,1300.273
709,1296.56
710,1302.968
711,1286.03
712,1282.633
713,1296.434
714,1294.459
715,1274.624
716,1270.831
717,1275.241
718,1284.506
719,1286.187
720,1284.379
721,1295.659
722,1305.918
723,1316.07
724,1303.504
725,1309.282
726,1315.883
727,1329.356
728,1325.684
729,1325.003
730,1330.37
731,1343.272
732,1342.51
733,1335.591
734,1338.35
735,1343.95
736,1359.258
737,1345.265
738,1352.294
739,1360.28
740,1377.059
741,1359.406
742,1352.967
743,1353.479
744,1360.919
745,1362.87
746,1348.227
747,1355.113
748,1358.105
749,1372.091
750,1360.985
751,1370.825
752,1375.155
753,1381.538
754,1396.338
755,1416.083
756,1430.991
757,1464.824
758,1466.715
759,1434.721
760,1425.402
761,1412.719
762,1421.139
763,1403.078
764,1389.821
765,1390.707
766,1388.151
767,1368.291
768,1362.585
769,1364.824
770,1380.607
771,1389.278
772,1386.769
773,1391.667
774,1397.381
775,1407.232
776,1390.493
777,1399.425
778,1401.695
779,1421.951
780,1416.034
781,1412.435
782,1416.054
783,1432.342
784,1437.872
785,1424.885
786,1426.678
787,1434.286
788,1456.069
789,1445.92
790,1449.203
791,1456.178
792,1470.326
793,1487.161
794,1487.89
795,1478.994
796,1483.863
797,1499.663
798,1502.174
799,1509.351
800,1508.065
801,1525.563
802,1518.297
803,1527.302
804,1526.324
805,1544.741
806,1558.068
807,1562.506
808,1587.201
809,1612.518
810,1642.501
811,1623.21
812,1606.351
813,1600.505
814,1601.203
815,1587.347
816,1573.331
817,1571.755
818,1567.755
819,1557.081
820,1550.427
821,1550.866
822,1570.448
823,1588.494
824,1578.926
825,1576.96
826,1586.28
827,1598.903
828,1591.479
829,1595.42
830,1595.919
831,1612.953
832,1626.314
833,1615.537
834,1623.61
835,1627.981
836,1635.535
837,1628.919
838,1617.802
839,1621.694
840,1641.711
841,1634.597
842,1633.08
843,1634.617
844,1646.062
845,1659.294
846,1650.922
847,1643.418
848,1645.324
849,1658.825
850,1649.136
851,1654.32
852,1657.17
853,1671.98
854,1673.19
855,1667.09
856,1671.95
857,1684.68
858,1724.48
859,1726.97
860,1747.49
861,1765.92
862,1796.32
