step,y
1,2127.64
2,2124.57
3,2213.61
4,2136.35
5,2091.34
6,2018.12
7,1942.4
8,1878.45
9,1766.39
10,1684.02
11,1697.17
12,1619.25
13,1617.69
14,1517.32
15,1500.38
16,1412.71
17,1514.88
18,1438.18
19,1440.46
20,1438.31
21,1506.57
22,1368.03
23,1580.56
24,1482.73
25,1435.66
26,1408.38
27,1430.83
28,1424.53
29,1403.62
30,1304.38
31,1410.05
32,1343.27
33,1277.13
34,1276.66
35,1252.32
36,1250.76
37,1294.8
38,1355.76
39,1316.29
40,1311.88
41,1472.2
42,1366.55
43,1535.49
44,1576.25
45,1571.77
46,1498.92
47,1621.99
48,2114.02
49,2023.38
50,1866.0
51,1910.37
52,2004.1
53,1870.13
54,1875.92
55,1824.12
56,1860.23
57,1708.35
58,1743.21
59,1558.97
60,1554.0
61,1435.5
62,1480.14
63,1344.23
64,1377.44
65,1263.07
66,1273.32
67,1208.04
68,1132.83
69,1172.17
70,1128.69
71,1128.05
72,1129.34
73,1195.64
74,1043.56
75,1252.02
76,1198.53
77,1159.0
78,1124.29
79,1125.64
80,1114.17
81,1089.43
82,1064.19
83,957.7
84,1008.79
85,920.57
86,917.41
87,860.83
88,883.55
89,909.25
90,891.74
91,922.54
92,902.58
93,1068.93
94,971.34
95,1152.45
96,1184.5
97,1206.16
98,1258.46
99,1314.39
100,1490.82
101,1680.55
102,1694.38
103,1647.76
104,1760.58
105,1650.6
106,1670.13
107,168.63
108,1649.63
109,1524.22
110,1568.83
111,1420.63
112,1416.12
113,1273.37
114,1303.94
115,1221.12
116,1183.35
117,1130.26
118,1112.49
119,1073.53
120,1073.85
121,1001.54
122,1072.27
123,1025.24
124,1012.69
125,1042.76
126,901.56
127,1188.39
128,1160.01
129,1127.42
130,1068.63
131,1055.36
132,1053.47
133,1012.93
134,1004.85
135,908.81
136,948.03
137,878.17
138,859.2
139,824.36
140,825.97
141,902.23
142,865.66
143,916.83
144,966.82
145,944.89
146,900.74
147,1098.43
148,1156.42
149,1165.83
150,1190.53
151,1338.65
152,1502.05
153,1596.36
154,1622.25
155,1520.77
156,1609.72
157,1516.65
158,1662.59
159,1515.01
160,1678.72
161,1506.29
162,1648.8
163,1442.4
164,1512.54
165,1361.62
166,1382.49
167,1261.89
168,1221.34
169,1174.18
170,1182.37
171,1194.59
172,1171.93
173,1093.45
174,1160.5
175,1135.63
176,1166.0
177,1162.1
178,1095.04
179,1332.23
180,1309.64
181,1174.98
182,1173.27
183,1153.52
184,1178.04
185,1115.47
186,1140.08
187,1042.64
188,1075.61
189,978.71
190,1012.32
191,972.77
192,973.05
193,1045.53
194,1056.15
195,1101.9
196,1001.15
197,1195.48
198,1052.53
199,1300.98
200,1325.43
201,1342.42
202,1391.91
203,1440.88
204,1826.13
205,1856.44
206,1727.22
207,1862.6
208,1722.83
209,1859.89
210,1753.09
211,1804.6
212,1730.48
213,1816.28
214,1688.04
215,1729.68
216,1574.35
217,1596.26
218,1486.9
219,1572.18
220,1407.99
221,1434.95
222,1307.01
223,1356.29
224,1258.54
225,1278.28
226,1300.68
227,1316.5
228,1313.82
229,1345.95
230,1252.79
231,1488.93
232,1529.62
233,1379.21
234,1391.39
235,1350.37
236,1381.14
237,1321.62
238,1385.26
239,1251.63
240,1319.85
241,1182.57
