step,y
1,5977.0
2,7770.0
3,5843.0
4,6169.0
5,5990.0
6,5537.0
7,5299.0
8,6064.0
9,5832.0
10,4608.0
11,4167.0
12,3556.0
13,4856.0
14,4796.0
15,4693.0
16,4896.0
17,4276.0
18,4360.0
19,5110.0
20,4729.0
21,4587.0
22,5402.0
23,4845.0
24,4763.0
25,6123.0
26,7041.0
27,6215.0
28,6970.0
29,5591.0
30,5777.0
31,6362.0
32,4888.0
33,3758.0
34,5860.0
35,6933.0
36,5691.0
37,6210.0
38,5493.0
39,6200.0
40,6026.0
41,5263.0
42,4901.0
43,5003.0
44,6531.0
45,5768.0
46,6583.0
47,7175.0
48,6829.0
49,6792.0
50,7023.0
51,7603.0
52,6581.0
53,5706.0
54,5708.0
55,5251.0
56,5660.0
57,5228.0
58,5788.0
59,5152.0
60,4922.0
61,5446.0
62,4973.0
63,4614.0
64,4653.0
65,3773.0
66,4940.0
67,5840.0
68,4148.0
69,3860.0
70,4782.0
71,4755.0
72,4879.0
73,4502.0
74,4365.0
75,5085.0
76,4559.0
77,4890.0
78,4057.0
79,5042.0
80,6503.0
81,6907.0
82,5711.0
83,5496.0
84,5862.0
85,5380.0
86,3660.0
87,5159.0
88,6787.0
89,5596.0
90,5445.0
91,5345.0
92,6156.0
93,5866.0
