step,y
1,13099.0
2,13099.0
3,10202.0
4,13099.0
5,10202.0
6,13099.0
7,13099.0
8,10202.0
9,6667.0
10,8122.0
11,10202.0
12,13099.0
13,10202.0
14,8122.0
15,6515.0
16,5209.0
17,6043.0
18,5209.0
19,6043.0
20,8122.0
21,10202.0
22,8122.0
23,8122.0
24,6043.0
25,7367.0
26,10202.0
27,7426.0
28,7642.0
29,5209.0
30,7233.0
31,6043.0
32,7316.0
33,8122.0
34,5209.0
35,7272.0
36,8122.0
37,6043.0
38,5209.0
39,7314.0
40,10202.0
41,8122.0
42,6043.0
43,5209.0
44,6957.0
45,5597.0
46,4629.0
47,8918.0
48,9378.0
49,7935.0
50,6406.0
51,6073.0
52,5842.0
53,3932.0
54,3932.0
55,5337.0
56,4420.0
57,4208.0
58,5206.0
59,3776.0
60,3582.0
61,4159.0
62,4758.0
63,5150.0
64,5402.0
65,4180.0
66,5416.0
67,6709.0
68,4606.0
69,3947.0
70,5494.0
71,5013.0
72,5338.0
73,4363.0
74,4663.0
75,5505.0
76,4590.0
77,5098.0
78,4617.0
79,6054.0
80,6091.0
81,6407.0
82,5330.0
83,5444.0
84,5744.0
85,4513.0
86,3424.0
87,6361.0
88,6498.0
89,5367.0
90,5326.0
91,5042.0
92,6151.0
93,5677.0
