step,y
1,1980.86
2,2036.54
3,1823.59
4,1932.71
5,1841.64
6,1815.98
7,1828.22
8,1860.1
9,1881.8
10,1950.44
11,1891.79
12,1863.35
13,1961.9
14,1844.29
15,1866.94
16,1765.98
17,1741.55
18,1723.74
19,1622.81
20,1685.61
21,1724.2
22,1776.65
23,1728.92
24,1692.35
25,1571.09
26,1503.5
27,1570.86
28,1477.38
29,1423.49
30,1470.69
31,1467.17
32,1409.32
33,1387.88
34,1377.68
35,1399.94
36,1460.5
37,1420.41
38,1380.94
39,1337.59
40,1415.99
41,1437.79
42,1345.42
43,1394.57
44,1424.86
45,1554.37
46,1461.91
47,1564.03
48,1536.85
49,1430.47
50,1566.12
51,1433.87
52,1518.66
53,1699.99
54,1611.83
55,1603.58
56,1738.18
57,1679.11
58,1687.83
59,1798.77
60,1797.99
61,1869.25
62,1771.31
63,1729.47
64,1628.59
65,1733.64
66,1821.2
67,1934.1
68,1924.49
69,1904.19
70,1717.47
71,1888.71
72,1822.58
73,1706.97
74,1610.71
75,1594.61
76,1504.49
77,1464.24
78,1471.95
79,1484.39
80,1464.06
81,1443.61
82,1564.92
83,1497.14
84,1507.47
85,1460.73
86,1452.03
87,1492.93
88,1484.3
89,1512.44
90,1568.25
91,1484.89
92,1401.36
93,1418.86
94,1462.56
95,1482.78
96,1541.67
97,1627.11
98,1545.26
99,1498.71
100,1515.82
101,1647.96
102,1635.98
103,1563.57
104,1575.19
105,1459.6
106,1478.87
107,1593.6
108,1564.68
109,1558.3
110,1768.87
111,2127.98
112,1953.77
113,1862.79
114,1801.99
115,1954.05
116,1979.91
117,2019.96
118,1937.97
119,1959.06
120,1823.94
121,1860.03
122,1782.46
123,1803.5
124,1785.19
125,1739.39
126,1908.27
127,1660.08
128,1746.04
129,1699.21
130,1551.87
131,1590.64
132,1605.88
133,1593.92
134,1533.09
135,1520.27
136,1644.13
137,1705.26
138,1744.51
139,1710.05
140,1709.47
141,1647.74
142,1609.74
143,1619.35
144,1588.66
145,1555.58
146,1648.93
147,1568.57
148,1565.12
149,1526.63
150,1621.67
151,1681.15
152,1730.36
153,1732.8
154,1726.08
155,1796.39
156,1760.85
157,1792.32
158,1666.34
159,1752.55
160,1715.34
161,1738.49
162,1664.31
163,1646.17
164,1602.21
165,1727.91
166,1664.49
167,1677.89
168,1633.13
169,1593.3
170,1638.63
171,1521.05
172,1500.22
173,1493.34
174,1498.16
175,1504.76
176,1517.02
177,1532.08
178,1519.11
179,1593.5
180,1521.38
181,1481.3
182,1534.09
183,1493.42
184,1519.36
185,1467.03
186,1441.99
187,1440.13
188,1408.06
189,1430.58
190,1426.12
191,1428.63
192,1400.14
193,1339.93
194,1358.46
195,1342.74
196,1384.73
197,1292.41
198,1370.61
199,1374.67
200,1374.39
201,1463.34
202,1343.66
203,1327.56
204,1332.72
205,1291.6
206,1285.83
207,1340.3
208,1320.92
209,1314.29
210,1264.47
211,1279.99
212,1222.16
213,1203.43
214,1208.46
215,1213.88
216,1201.88
217,1190.66
218,1233.91
219,1227.6
220,1195.99
221,1217.7
222,1135.11
223,1135.39
224,1106.98
225,1098.66
226,1074.7
227,1080.22
228,1108.97
229,1109.69
230,1123.71
231,1161.44
232,1128.25
233,1152.51
234,1159.15
235,1094.95
236,1113.08
237,1073.56
238,1061.26
239,1081.98
240,1102.14
241,1037.59
242,1087.95
243,1133.03
244,1108.27
245,1068.16
246,1068.54
247,1023.58
248,1035.93
249,983.75
250,984.4
251,1006.17
252,1026.99
253,1074.17
254,1026.45
255,1053.36
256,1034.14
257,1037.47
258,961.69
259,981.41
260,993.0
261,978.61
262,942.36
263,964.51
264,962.56
265,985.25
266,934.61
267,959.6
268,990.39
269,1045.3
270,1049.61
271,1025.12
272,1048.7
273,1034.59
274,1069.63
275,1013.23
276,1029.75
277,1180.41
278,1140.58
279,1060.38
280,1154.44
281,1152.64
282,1175.8
283,1244.19
284,1225.38
285,1262.37
286,1332.13
287,1221.9
288,1270.41
