step,y
1,6134.0
2,6082.9
3,6058.2
4,5986.9
5,5834.5
6,5662.7
7,5189.3
8,5134.2
9,4725.5
10,4388.1
11,4414.2
12,4296.9
13,4012.7
14,4040.2
15,3804.2
16,3583.3
17,3694.0
18,3439.0
19,3466.5
20,3382.7
21,3179.5
22,3519.2
23,3541.1
24,3794.2
25,3495.4
26,3732.8
27,3834.7
28,4128.2
29,3928.4
30,3582.5
31,3690.6
32,3690.6
33,3621.4
34,3585.8
35,3561.5
36,3475.5
37,3819.6
38,3800.3
39,3843.6
40,3874.1
41,4197.6
42,3712.7
43,4720.8
44,4447.9
45,4593.9
46,4138.8
47,4760.4
48,6329.0
49,5752.5
50,6096.7
51,6128.2
52,5981.6
53,5796.8
54,5649.1
55,5475.2
56,5266.5
57,5065.2
58,4897.1
59,4588.7
60,4263.5
61,4181.5
62,3690.0
63,4073.2
64,3573.5
65,3407.0
66,3333.4
67,3165.3
68,3122.1
69,3231.4
70,3108.3
71,3067.2
72,3062.2
73,2894.4
74,3091.1
75,3096.2
76,3247.3
77,3103.7
78,3324.0
79,3564.0
80,2915.6
81,2805.4
82,2724.9
83,2488.2
84,2576.1
85,2479.5
86,2369.1
87,2405.0
88,2341.0
89,2513.4
90,2468.7
91,2470.5
92,2544.4
93,2672.6
94,2494.1
95,3117.1
96,3060.4
97,3290.4
98,3104.0
99,3401.6
100,4593.4
101,4523.9
102,4870.6
103,4510.5
104,4775.6
105,4906.4
106,4943.2
107,4950.8
108,4858.2
109,4439.8
110,4259.4
111,4081.5
112,3552.5
113,3606.5
114,3095.3
115,3029.3
116,2822.3
117,2705.1
118,2532.9
119,2492.5
120,2458.2
121,2330.7
122,2433.3
123,2324.6
124,2303.8
125,2326.7
126,2265.1
127,2400.6
128,2737.6
129,2823.6
130,2693.7
131,2550.5
132,2280.9
133,2262.4
134,2210.7
135,2099.4
136,2076.8
137,2046.1
138,1980.5
139,1898.0
140,1787.4
141,1971.9
142,1907.3
143,1947.9
144,1830.9
145,2173.9
146,1905.0
147,2498.9
148,2465.1
149,2553.9
150,2650.7
151,2760.3
152,3477.1
153,3952.8
154,4038.4
155,4001.2
156,3907.3
157,3932.7
158,4006.7
159,4043.7
160,4003.3
161,3921.9
162,3741.1
163,3399.7
164,3369.8
165,3058.8
166,2905.7
167,2754.0
168,2493.6
169,2382.3
170,2281.8
171,2257.8
172,2259.4
173,2256.2
174,2397.0
175,2472.3
176,2437.5
177,2468.3
178,2355.0
179,2703.2
180,3086.1
181,3022.7
182,2858.3
183,2709.4
184,2562.0
185,2478.1
186,2404.6
187,2296.2
188,2349.9
189,2281.4
190,2263.4
191,2324.1
192,2287.4
193,2519.7
194,2562.5
195,2509.9
196,2438.6
197,2883.5
198,2503.9
199,3284.1
200,3016.0
201,3219.3
202,3555.3
203,3911.0
204,4826.2
205,5077.4
206,5094.2
207,5427.1
208,5142.9
209,5389.0
210,5115.7
211,4919.3
212,5080.4
213,4870.0
214,4585.9
215,4333.3
216,4019.8
217,3691.7
218,3688.6
219,3831.4
220,3314.8
221,3206.8
222,2868.2
223,2792.2
224,2841.5
225,2550.2
226,2636.7
227,2607.8
228,2596.4
229,2554.2
230,2272.4
231,2696.8
