ds,y
2010-02-05,98890.98
2010-02-12,76095.63
2010-02-19,89162.55
2010-02-26,86532.12
2010-03-05,101278.12
2010-03-12,88377.25
2010-03-19,84821.52
2010-03-26,81542.63
2010-04-02,86029.18
2010-04-09,79939.7
2010-04-16,82733.14
2010-04-23,85620.82
2010-04-30,87569.94
2010-05-07,89646.63
2010-05-14,82876.62
2010-05-21,81027.95
2010-05-28,83384.15
2010-06-04,85577.52
2010-06-11,82931.57
2010-06-18,81387.26
2010-06-25,78040.5
2010-07-02,87568.76
2010-07-09,81565.05
2010-07-16,83079.96
2010-07-23,78667.7
2010-07-30,82951.06
2010-08-06,78072.72
2010-08-13,84371.01
2010-08-20,80396.87
2010-08-27,81291.24
2010-09-03,89319.14
2010-09-10,87664.52
2010-09-17,83344.79
2010-09-24,80220.78
2010-10-01,84919.96
2010-10-08,86478.12
2010-10-15,84161.83
2010-10-22,82526.08
2010-10-29,82285.07
2010-11-05,89549.15
2010-11-12,84709.05
2010-11-19,82043.22
2010-11-26,72001.88
2010-12-03,85469.33
2010-12-10,85385.81
2010-12-17,80224.18
2010-12-24,94610.28
2010-12-31,82865.19
2011-01-07,92715.41
2011-01-14,83234.74
2011-01-21,83369.4
2011-01-28,79798.11
2011-02-04,100577.78
2011-02-11,93043.05
2011-02-18,95055.71
2011-02-25,90022.99
2011-03-04,98450.89
2011-03-11,85097.66
2011-03-18,86634.55
2011-03-25,84843.64
2011-04-01,88922.64
2011-04-08,85295.81
2011-04-15,84097.64
2011-04-22,84217.73
2011-04-29,76430.41
2011-05-06,88533.29
2011-05-13,82521.54
2011-05-20,84923.46
2011-05-27,79934.99
2011-06-03,85631.72
2011-06-10,86627.06
2011-06-17,83768.32
2011-06-24,80656.31
2011-07-01,85966.13
2011-07-08,82504.23
2011-07-15,82505.44
2011-07-22,79579.09
2011-07-29,81860.12
2011-08-05,90345.18
2011-08-12,83995.65
2011-08-19,83718.43
2011-08-26,79334.08
2011-09-02,89967.5
2011-09-09,89091.24
2011-09-16,87811.12
2011-09-23,83746.1
2011-09-30,85877.99
2011-10-07,91419.89
2011-10-14,85577.1
2011-10-21,83596.96
2011-10-28,84793.32
2011-11-04,88319.71
2011-11-11,89895.89
2011-11-18,83539.28
2011-11-25,74549.02
2011-12-02,87470.15
2011-12-09,89639.87
2011-12-16,89687.52
2011-12-23,91474.66
2011-12-30,79909.68
2012-01-06,100170.76
2012-01-13,93006.53
2012-01-20,93254.81
2012-01-27,87469.02
2012-02-03,100042.43
2012-02-10,101700.89
2012-02-17,95095.75
2012-02-24,93654.13
2012-03-02,100267.08
2012-03-09,97526.33
2012-03-16,89455.06
2012-03-23,83793.67
2012-03-30,92156.94
2012-04-06,91365.29
2012-04-13,81233.7
2012-04-20,91862.22
2012-04-27,87891.35
2012-05-04,94982.5
2012-05-11,88218.36
2012-05-18,84156.18
2012-05-25,86981.81
2012-06-01,84637.61
2012-06-08,93833.83
2012-06-15,86080.58
2012-06-22,80688.77
2012-06-29,86342.41
2012-07-06,89492.43
2012-07-13,85918.28
2012-07-20,83155.92
2012-07-27,82145.96
2012-08-03,89548.69
2012-08-10,86608.87
2012-08-17,86514.85
2012-08-24,85310.99
2012-08-31,88041.55
2012-09-07,91263.05
2012-09-14,88915.17
2012-09-21,90232.73
2012-09-28,87144.33
2012-10-05,93066.75
2012-10-12,87922.63
2012-10-19,84053.39
2012-10-26,87201.43
